system:index,defo,elevation,rand,slope,treecover2000,.geo,lon,lat,dist_to_nearest_road_m,gfw_integrated_alert_b1,gfw_integrated_alert_present,district,split,label_std,B11,B12,B2,B3,B4,B8,NBR,NDVI,elev,label
00000000000000000236,0.0,747.0,0.0152117406812287,2.0,97.0,"{""type"":""Point"",""coordinates"":[108.6216906073665,14.254916675070536]}",108.6216906073665,14.254916675070536,715.1881595045915,0.0,0,KBang,train,0,,,,,,,,,,
00000000000000000297,0.0,1172.0,0.5692257610342316,2.0,97.0,"{""type"":""Point"",""coordinates"":[108.41067702731533,14.363790086391466]}",108.41067702731532,14.363790086391466,3181.1484812807776,0.0,0,KBang,train,0,,,,,,,,,,
0000000000000000031f,0.0,699.0,0.7259267559416274,2.0,97.0,"{""type"":""Point"",""coordinates"":[108.59770510280002,14.247367416987048]}",108.59770510280002,14.247367416987048,93.6115026072397,0.0,0,KBang,train,0,,,,,,,,,,
00000000000000000358,0.0,918.0,0.0612497958570011,2.0,97.0,"{""type"":""Point"",""coordinates"":[108.49987688478845,14.384270737529945]}",108.49987688478843,14.384270737529944,637.1413549545935,0.0,0,KBang,train,0,,,,,,,,,,
0000000000000000040e,0.0,966.0,0.3108667995118215,2.0,97.0,"{""type"":""Point"",""coordinates"":[108.52359484329175,14.412300646751904]}",108.52359484329176,14.412300646751904,2900.7746644238714,0.0,0,KBang,train,0,,,,,,,,,,
00000000000000000412,0.0,754.0,0.477222301489595,2.0,97.0,"{""type"":""Point"",""coordinates"":[108.65887951015223,14.234431564831]}",108.65887951015225,14.234431564831,4688.324155377271,0.0,0,KBang,train,0,,,,,,,,,,
0000000000000000048e,0.0,806.0,0.1659270262358678,2.0,97.0,"{""type"":""Point"",""coordinates"":[108.62734920660331,14.283214130355699]}",108.62734920660333,14.2832141303557,1534.3584476938756,0.0,0,KBang,train,0,,,,,,,,,,
00000000000000000540,0.0,787.0,0.6034264923481248,2.0,97.0,"{""type"":""Point"",""coordinates"":[108.64513656070551,14.27000627303539]}",108.64513656070552,14.27000627303539,3353.168113342485,0.0,0,KBang,train,0,,,,,,,,,,
0000000000000000055f,0.0,877.0,0.7689204433295883,2.0,97.0,"{""type"":""Point"",""coordinates"":[108.574259149461,14.414726397724976]}",108.574259149461,14.414726397724976,241.876991782813,0.0,0,KBang,train,0,,,,,,,,,,
00000000000000000571,0.0,1075.0,0.5220495024975497,2.0,97.0,"{""type"":""Point"",""coordinates"":[108.43088567328955,14.422810747934879]}",108.43088567328957,14.42281074793488,647.1304252568297,0.0,0,KBang,train,0,,,,,,,,,,
000000000000000005ad,0.0,889.0,0.1885014163635436,2.0,97.0,"{""type"":""Point"",""coordinates"":[108.59743309763576,14.405830491123353]}",108.59743309763576,14.405830491123352,1818.749520890866,0.0,0,KBang,train,0,,,,,,,,,,
000000000000000005dc,0.0,680.0,0.7711991734675997,2.0,97.0,"{""type"":""Point"",""coordinates"":[108.59231404962641,14.231198716567253]}",108.5923140496264,14.231198716567253,177.52080945693103,0.0,0,KBang,train,0,,,,,,,,,,
00000000000000000615,0.0,745.0,0.4370179779550639,2.0,97.0,"{""type"":""Point"",""coordinates"":[108.64621566316045,14.223653917584823]}",108.64621566316043,14.223653917584825,3679.2277013269822,0.0,0,KBang,train,0,,,,,,,,,,
0000000000000000064a,0.0,976.0,0.2534698309730733,2.0,97.0,"{""type"":""Point"",""coordinates"":[108.5384168951934,14.566451770169529]}",108.5384168951934,14.566451770169529,7838.914372474491,0.0,0,KBang,train,0,,,,,,,,,,
00000000000000000026,0.0,707.0,0.1825807301374814,3.0,97.0,"{""type"":""Point"",""coordinates"":[108.62761675266653,14.199940418182598]}",108.62761675266653,14.199940418182598,2040.3501823885229,0.0,0,KBang,train,0,,,,,,,,,,
000000000000000000ab,0.0,1163.0,0.0035161627878051,3.0,97.0,"{""type"":""Point"",""coordinates"":[108.40825127634226,14.356784838636502]}",108.40825127634226,14.356784838636502,3975.534942918184,0.0,0,KBang,train,0,,,,,,,,,,
000000000000000000df,0.0,1164.0,0.5747667836517155,3.0,97.0,"{""type"":""Point"",""coordinates"":[108.38156801563844,14.361096789355184]}",108.38156801563844,14.361096789355184,5170.583258431239,0.0,0,KBang,train,0,,,,,,,,,,
000000000000000001aa,0.0,881.0,0.1072484448570055,3.0,97.0,"{""type"":""Point"",""coordinates"":[108.54138219739394,14.454073505420586]}",108.54138219739394,14.454073505420586,905.1473530962206,0.0,0,KBang,train,0,,,,,,,,,,
000000000000000001cb,0.0,1215.0,0.1464556104508723,3.0,97.0,"{""type"":""Point"",""coordinates"":[108.39046392224006,14.520638965946423]}",108.39046392224006,14.520638965946423,2545.414418304722,0.0,0,KBang,train,0,,,,,,,,,,
000000000000000001dc,0.0,750.0,0.013635207237422,3.0,97.0,"{""type"":""Point"",""coordinates"":[108.65941906137971,14.240094623168877]}",108.65941906137972,14.240094623168876,4730.462302414945,0.0,0,KBang,train,0,,,,,,,,,,
000000000000000001e3,0.0,1216.0,0.1905299020403152,3.0,97.0,"{""type"":""Point"",""coordinates"":[108.42576662528019,14.526565111246454]}",108.4257666252802,14.526565111246454,1117.0632112854262,0.0,0,KBang,train,0,,,,,,,,,,
00000000000000000203,0.0,931.0,0.2363794817570111,3.0,97.0,"{""type"":""Point"",""coordinates"":[108.56320949705056,14.546506211157464]}",108.56320949705056,14.546506211157464,8101.783124949131,0.0,0,KBang,train,0,,,,,,,,,,
00000000000000000234,0.0,835.0,0.7835314440120491,3.0,97.0,"{""type"":""Point"",""coordinates"":[108.61629955419288,14.323368335341979]}",108.61629955419288,14.32336833534198,2970.91366412087,31913.0,1,KBang,train,0,,,,,,,,,,
000000000000000002a8,0.0,728.0,0.1577261231486754,3.0,97.0,"{""type"":""Point"",""coordinates"":[108.65295336485221,14.209371416910637]}",108.6529533648522,14.209371416910637,5601.209291325576,0.0,0,KBang,train,0,,,,,,,,,,
000000000000000002c9,0.0,936.0,0.7771913526107964,3.0,97.0,"{""type"":""Point"",""coordinates"":[108.52359484329175,14.474014605331595]}",108.52359484329176,14.474014605331597,741.1419144866494,0.0,0,KBang,train,0,,,,,,,,,,
000000000000000002ea,0.0,1056.0,0.6583710096517301,3.0,97.0,"{""type"":""Point"",""coordinates"":[108.50122353330661,14.492341510661253]}",108.5012235333066,14.492341510661252,299.4169974404918,0.0,0,KBang,train,0,,,,,,,,,,
0000000000000000031b,0.0,802.0,0.0320549699010667,3.0,97.0,"{""type"":""Point"",""coordinates"":[108.62034395884837,14.297764177093095]}",108.62034395884837,14.297764177093097,1207.123434336733,0.0,0,KBang,train,0,,,,,,,,,,
0000000000000000031e,0.0,1066.0,0.2872453224572324,3.0,97.0,"{""type"":""Point"",""coordinates"":[108.47885668242252,14.503119157907438]}",108.47885668242252,14.503119157907438,930.8091621951248,0.0,0,KBang,train,0,,,,,,,,,,
0000000000000000034e,0.0,677.0,0.0232029140976366,3.0,97.0,"{""type"":""Point"",""coordinates"":[108.59258605479064,14.230659165339787]}",108.59258605479064,14.230659165339787,128.33344054598683,0.0,0,KBang,train,0,,,,,,,,,,
0000000000000000035b,0.0,840.0,0.3378173463037772,3.0,97.0,"{""type"":""Point"",""coordinates"":[108.61172005741099,14.329834031869478]}",108.611720057411,14.329834031869478,3035.771672676123,0.0,0,KBang,train,0,,,,,,,,,,
00000000000000000373,0.0,909.0,0.1751372070361407,3.0,97.0,"{""type"":""Point"",""coordinates"":[108.60255660474617,14.393434190194771]}",108.60255660474616,14.393434190194773,1492.8893196435083,0.0,0,KBang,train,0,,,,,,,,,,
00000000000000000376,0.0,1046.0,0.3404050670254543,3.0,97.0,"{""type"":""Point"",""coordinates"":[108.55835799510442,14.50392625519811]}",108.55835799510442,14.50392625519811,3669.780883465283,0.0,0,KBang,train,0,,,,,,,,,,
0000000000000000037d,0.0,780.0,0.5333582299135818,3.0,97.0,"{""type"":""Point"",""coordinates"":[108.4624204359395,14.26569432231671]}",108.4624204359395,14.26569432231671,681.9194529246007,0.0,0,KBang,train,0,,,,,,,,,,
00000000000000000391,0.0,678.0,0.1009451571233753,3.0,97.0,"{""type"":""Point"",""coordinates"":[108.67801351277257,14.189158311835365]}",108.67801351277257,14.189158311835364,4142.581294688693,0.0,0,KBang,train,0,,,,,,,,,,
000000000000000003be,0.0,920.0,0.3754225079613984,3.0,97.0,"{""type"":""Point"",""coordinates"":[108.56832854505991,14.569417072370076]}",108.56832854505991,14.569417072370076,10137.785138814836,0.0,0,KBang,train,0,,,,,,,,,,
000000000000000003dc,0.0,1038.0,0.0779674986310048,3.0,97.0,"{""type"":""Point"",""coordinates"":[108.47400518047637,14.486143360196968]}",108.47400518047635,14.486143360196968,2653.281053715593,0.0,0,KBang,train,0,,,,,,,,,,
00000000000000000452,0.0,687.0,0.1450996976423081,3.0,97.0,"{""type"":""Point"",""coordinates"":[108.59069985504505,14.232010272958982]}",108.59069985504505,14.232010272958982,268.66893465159905,0.0,0,KBang,train,0,,,,,,,,,,
00000000000000000460,0.0,969.0,0.0255124638585769,3.0,97.0,"{""type"":""Point"",""coordinates"":[108.47804958513184,14.376997943711773]}",108.47804958513184,14.376997943711771,1738.224986992923,0.0,0,KBang,train,0,,,,,,,,,,
0000000000000000046a,0.0,1008.0,0.7841428805622725,3.0,97.0,"{""type"":""Point"",""coordinates"":[108.56886809628739,14.487218003550847]}",108.5688680962874,14.487218003550849,5412.850062532256,0.0,0,KBang,train,0,,,,,,,,,,
000000000000000004ab,0.0,1039.0,0.6266627113975821,3.0,97.0,"{""type"":""Point"",""coordinates"":[108.53302584201977,14.520638965946425]}",108.53302584201975,14.520638965946423,3835.885942862628,0.0,0,KBang,train,0,,,,,,,,,,
000000000000000004bc,0.0,1253.0,0.3387086501955816,3.0,97.0,"{""type"":""Point"",""coordinates"":[108.3718694708472,14.567530872624465]}",108.3718694708472,14.567530872624465,6216.322576659966,0.0,0,KBang,train,0,,,,,,,,,,
00000000000000000533,0.0,694.0,0.6924473305078144,3.0,97.0,"{""type"":""Point"",""coordinates"":[108.6613052611253,14.18269261530787]}",108.6613052611253,14.18269261530787,3295.709061887276,0.0,0,KBang,train,0,,,,,,,,,,
00000000000000000539,0.0,987.0,0.0499823879218285,3.0,97.0,"{""type"":""Point"",""coordinates"":[108.48101488733239,14.390201341931029]}",108.4810148873324,14.390201341931029,266.76053457429674,0.0,0,KBang,train,0,,,,,,,,,,
000000000000000005ef,0.0,882.0,0.0092916602000336,3.0,97.0,"{""type"":""Point"",""coordinates"":[108.57506624675166,14.431702195435447]}",108.57506624675166,14.431702195435449,1144.6880438396463,0.0,0,KBang,train,0,,,,,,,,,,
000000000000000005f0,0.0,1160.0,0.5147757576421567,3.0,97.0,"{""type"":""Point"",""coordinates"":[108.40959792486039,14.25949617185242]}",108.4095979248604,14.25949617185242,3208.6629060606706,0.0,0,KBang,train,0,,,,,,,,,,
0000000000000000062b,0.0,730.0,0.5197559727817789,3.0,97.0,"{""type"":""Point"",""coordinates"":[108.59689800550933,14.309353380730998]}",108.59689800550932,14.309353380730998,362.9931310579742,0.0,0,KBang,train,0,,,,,,,,,,
00000000000000000640,0.0,729.0,0.4740381623140113,3.0,97.0,"{""type"":""Point"",""coordinates"":[108.662112358416,14.202633715218877]}",108.662112358416,14.202633715218877,5475.466943489157,0.0,0,KBang,train,0,,,,,,,,,,
00000000000000000009,0.0,721.0,0.7338472884377093,4.0,97.0,"{""type"":""Point"",""coordinates"":[108.53410494447472,14.262461474052964]}",108.53410494447472,14.262461474052964,190.40726113525332,0.0,0,KBang,train,0,,,,,,,,,,
00000000000000000064,0.0,954.0,0.5731198925405296,4.0,97.0,"{""type"":""Point"",""coordinates"":[108.50957988868075,14.437093248609063]}",108.50957988868076,14.437093248609065,2658.3442337780766,0.0,0,KBang,train,0,,,,,,,,,,
000000000000000000ee,0.0,765.0,0.3503886118181282,4.0,97.0,"{""type"":""Point"",""coordinates"":[108.5270952376187,14.251411821642524]}",108.5270952376187,14.251411821642524,1674.2002654224882,0.0,0,KBang,train,0,,,,,,,,,,
0000000000000000015c,0.0,919.0,0.0923585323057541,4.0,97.0,"{""type"":""Point"",""coordinates"":[108.55323894709505,14.455420153938723]}",108.55323894709504,14.455420153938723,2180.9207527837884,0.0,0,KBang,train,0,,,,,,,,,,
000000000000000001b2,0.0,1537.0,0.1263244934500146,4.0,97.0,"{""type"":""Point"",""coordinates"":[108.38507286906643,14.2815954766733]}",108.38507286906643,14.2815954766733,6026.623368267223,0.0,0,KBang,train,0,,,,,,,,,,
000000000000000001cc,0.0,1021.0,0.5901037652565506,4.0,97.0,"{""type"":""Point"",""coordinates"":[108.55269939586758,14.495034807697541]}",108.55269939586758,14.49503480769754,4630.829384357608,0.0,0,KBang,train,0,,,,,,,,,,
000000000000000001e4,0.0,1216.0,0.1715988757496248,4.0,97.0,"{""type"":""Point"",""coordinates"":[108.44786593010106,14.550283069749733]}",108.44786593010106,14.550283069749732,119.1077949834573,0.0,0,KBang,train,0,,,,,,,,,,
000000000000000001f1,0.0,1014.0,0.2260636730658576,4.0,97.0,"{""type"":""Point"",""coordinates"":[108.54569414811263,14.581001816906921]}",108.54569414811264,14.58100181690692,9625.402626067618,0.0,0,KBang,train,0,,,,,,,,,,
0000000000000000021f,0.0,915.0,0.6951220579623193,4.0,97.0,"{""type"":""Point"",""coordinates"":[108.55081319612196,14.456766802456869]}",108.55081319612196,14.456766802456867,1962.867772956643,0.0,0,KBang,train,0,,,,,,,,,,
000000000000000002d4,0.0,1031.0,0.512964959644451,4.0,97.0,"{""type"":""Point"",""coordinates"":[108.47373763441315,14.47293550287666]}",108.47373763441315,14.47293550287666,1060.9396607978467,0.0,0,KBang,train,0,,,,,,,,,,
000000000000000002f9,0.0,1017.0,0.0201193397105867,4.0,97.0,"{""type"":""Point"",""coordinates"":[108.56967519357806,14.509589313535983]}",108.56967519357806,14.509589313535985,4872.960740198132,0.0,0,KBang,train,0,,,,,,,,,,
00000000000000000335,0.0,880.0,0.3648863907941533,4.0,97.0,"{""type"":""Point"",""coordinates"":[108.56347704311375,14.414726397724976]}",108.56347704311376,14.414726397724976,658.649420235126,0.0,0,KBang,train,0,,,,,,,,,,
00000000000000000399,0.0,864.0,0.1186332822639958,4.0,97.0,"{""type"":""Point"",""coordinates"":[108.60902230127367,14.417419694761259]}",108.60902230127368,14.41741969476126,2791.7831793107416,0.0,0,KBang,train,0,,,,,,,,,,
000000000000000003d1,0.0,1039.0,0.6093489497364261,4.0,97.0,"{""type"":""Point"",""coordinates"":[108.57156585242471,14.499614304479428]}",108.57156585242473,14.499614304479428,4215.2450132908925,0.0,0,KBang,train,0,,,,,,,,,,
00000000000000000480,0.0,755.0,0.2440256663071114,4.0,97.0,"{""type"":""Point"",""coordinates"":[108.52898143736431,14.260575274307351]}",108.52898143736432,14.260575274307351,29.610250610113305,0.0,0,KBang,train,0,,,,,,,,,,
000000000000000004b7,0.0,894.0,0.1635977523641386,4.0,97.0,"{""type"":""Point"",""coordinates"":[108.56266994582309,14.440598102037074]}",108.56266994582307,14.440598102037074,468.28165532470246,0.0,0,KBang,train,0,,,,,,,,,,
000000000000000004ec,0.0,1058.0,0.2757513471252609,4.0,97.0,"{""type"":""Point"",""coordinates"":[108.54650124540329,14.502312060616763]}",108.54650124540328,14.502312060616765,3056.0168982699674,0.0,0,KBang,train,0,,,,,,,,,,
00000000000000000510,0.0,1083.0,0.0476646322292542,4.0,97.0,"{""type"":""Point"",""coordinates"":[108.4211871284983,14.426583147426092]}",108.4211871284983,14.426583147426092,1045.2262324388032,0.0,0,KBang,train,0,,,,,,,,,,
000000000000000005b8,0.0,1540.0,0.5854070456491267,4.0,97.0,"{""type"":""Point"",""coordinates"":[108.3818400208027,14.288333178365056]}",108.3818400208027,14.288333178365056,6547.298272257023,0.0,0,KBang,train,0,,,,,,,,,,
000000000000000005c1,0.0,664.0,0.0062715101577794,4.0,97.0,"{""type"":""Point"",""coordinates"":[108.64998806265166,14.162479510232597]}",108.64998806265166,14.162479510232597,1707.8350067406416,0.0,0,KBang,train,0,,,,,,,,,,
00000000000000000604,0.0,995.0,0.4333607314779494,4.0,97.0,"{""type"":""Point"",""coordinates"":[108.48909923754229,14.43466749763599]}",108.48909923754228,14.43466749763599,2418.21210234212,0.0,0,KBang,train,0,,,,,,,,,,
00000000000000000003,0.0,1058.0,0.1942456641712248,5.0,97.0,"{""type"":""Point"",""coordinates"":[108.48829214025162,14.473207508040922]}",108.48829214025162,14.473207508040922,1838.9027038927968,0.0,0,KBang,train,0,,,,,,,,,,
00000000000000000067,0.0,771.0,0.2717311420579759,5.0,97.0,"{""type"":""Point"",""coordinates"":[108.64621566316045,14.288600724428264]}",108.64621566316043,14.288600724428264,3651.5952587613815,0.0,0,KBang,train,0,,,,,,,,,,
0000000000000000008a,0.0,1057.0,0.5242006530523136,5.0,97.0,"{""type"":""Point"",""coordinates"":[108.45810848522085,14.502579606679967]}",108.45810848522083,14.502579606679967,2328.335462340509,0.0,0,KBang,train,0,,,,,,,,,,
00000000000000000098,0.0,928.0,0.4221032534405378,5.0,97.0,"{""type"":""Point"",""coordinates"":[108.54057064100222,14.430355546917307]}",108.54057064100222,14.430355546917308,685.8396007207659,0.0,0,KBang,train,0,,,,,,,,,,
000000000000000000a2,0.0,1140.0,0.4240500792789365,5.0,97.0,"{""type"":""Point"",""coordinates"":[108.37564187033841,14.489643754523925]}",108.3756418703384,14.489643754523923,1542.5223582596875,0.0,0,KBang,train,0,,,,,,,,,,
000000000000000000a7,0.0,958.0,0.1153804006626868,5.0,97.0,"{""type"":""Point"",""coordinates"":[108.5265601454923,14.543545368057979]}",108.5265601454923,14.54354536805798,5011.723787992683,0.0,0,KBang,train,0,,,,,,,,,,
000000000000000000d7,0.0,967.0,0.5295974672820403,5.0,97.0,"{""type"":""Point"",""coordinates"":[108.55431804954998,14.461346299238755]}",108.55431804954998,14.461346299238755,2480.4128991422717,0.0,0,KBang,train,0,,,,,,,,,,
000000000000000000dd,0.0,1034.0,0.0023360936682792,5.0,97.0,"{""type"":""Point"",""coordinates"":[108.51928289257306,14.540308060693178]}",108.51928289257306,14.540308060693178,4297.440791275396,0.0,0,KBang,train,0,,,,,,,,,,
00000000000000000105,0.0,1236.0,0.3634939412155872,5.0,97.0,"{""type"":""Point"",""coordinates"":[108.42522707405271,14.547045762384933]}",108.42522707405271,14.547045762384933,1691.766421546853,0.0,0,KBang,train,0,,,,,,,,,,
00000000000000000130,0.0,953.0,0.1223104270960269,5.0,97.0,"{""type"":""Point"",""coordinates"":[108.53949599764832,14.431702195435447]}",108.53949599764832,14.431702195435449,616.731095804463,0.0,0,KBang,train,0,,,,,,,,,,
00000000000000000149,0.0,781.0,0.671893917617754,5.0,97.0,"{""type"":""Point"",""coordinates"":[108.63381490313083,14.300997025356844]}",108.63381490313084,14.300997025356844,2695.2395380246144,0.0,0,KBang,train,0,,,,,,,,,,
0000000000000000023f,0.0,1043.0,0.5761168256277689,5.0,97.0,"{""type"":""Point"",""coordinates"":[108.52197618960933,14.517941209809091]}",108.52197618960932,14.517941209809091,2645.592142199353,0.0,0,KBang,train,0,,,,,,,,,,
000000000000000002c2,0.0,1050.0,0.1183536328059299,5.0,97.0,"{""type"":""Point"",""coordinates"":[108.54730834269397,14.50096541209862]}",108.54730834269397,14.50096541209862,2927.918375307379,0.0,0,KBang,train,0,,,,,,,,,,
000000000000000002ff,0.0,717.0,0.1769322473701838,5.0,97.0,"{""type"":""Point"",""coordinates"":[108.65402800820608,14.206138568646887]}",108.65402800820608,14.206138568646889,4672.338106187762,0.0,0,KBang,train,0,,,,,,,,,,
00000000000000000300,0.0,799.0,0.5586209116660339,5.0,97.0,"{""type"":""Point"",""coordinates"":[108.64055260482256,14.264615219861776]}",108.64055260482256,14.264615219861776,2696.241743880496,0.0,0,KBang,train,0,,,,,,,,,,
00000000000000000378,0.0,796.0,0.7531081590550417,5.0,97.0,"{""type"":""Point"",""coordinates"":[108.49206453974283,14.268927170580461]}",108.49206453974284,14.26892717058046,1133.95964010108,0.0,0,KBang,train,0,,,,,,,,,,
000000000000000003c9,0.0,1131.0,0.1539341828378619,5.0,97.0,"{""type"":""Point"",""coordinates"":[108.39692961876754,14.475633259013998]}",108.39692961876754,14.475633259013998,695.5500100509971,0.0,0,KBang,train,0,,,,,,,,,,
