system:index,district,split,lon,lat,treecover2000,mean_elevation_m,mean_slope_deg,rain_last12m_total_mm,rain_mean_annual_2000_2024_mm,loss_any_2001_2024,loss_first_year,label_train_period,label_test_period,defo,label,risk_baseline,risk_logreg,risk_rf,warn_top5_rf,warn_top10_rf,label_hansen_loss_any
0000000000000000029e_0,MangYang,train,108.31620651239702,13.989060611163035,89,745,17.608479,3602.625690806518,3058.215705565512,1,2009,1,0,,0.0,0.622626424309626,0.8872721102122079,0.9529512938375592,0,0,1
000000000000000002a7_0,MangYang,train,108.36660327250308,14.024095768139958,78,745,9.385083,2686.0531681478024,2309.229083489948,1,2019,0,1,,0.0,0.4561379645318807,0.7739152942842025,0.9648099782668609,0,0,1
000000000000000002b5_0,MangYang,train,108.26284890919148,14.047002170251512,0,745,2.6621616,2548.077674259389,2148.198764667511,0,0,0,0,,0.0,0.28329372833151933,0.4817447933820093,0.07064798448837814,0,0,0
0000000000000000003a_0,MangYang,train,108.32402331654372,14.12596393170593,85,746,0.0,2872.725466303528,2386.3307129473314,1,2009,1,0,,0.0,0.587977563646754,0.9310516177633695,0.9871609164807836,0,0,1
000000000000000000e6_0,MangYang,train,108.23805184823328,14.0629033246081,12,746,6.7259183,2827.029100683789,2333.1189995745804,0,2015,1,0,,0.0,0.3364897585345396,0.554788865481058,0.04628876345690107,0,0,0
000000000000000002da_0,MangYang,train,108.29895870952232,14.078532473800427,96,746,10.479576,3102.85249320889,2567.120439326819,1,2006,1,0,,0.0,0.5872292417968357,0.8765471536329559,0.9815234717606678,0,0,1
000000000000000002e1_0,MangYang,train,108.38465817266848,14.09119632079221,83,746,7.337024,2899.866533741355,2435.8231804678194,1,2015,1,0,,0.0,0.5324937789268215,0.8229420777042274,0.9827477051462549,0,0,1
00000000000000000151_0,MangYang,train,108.26284890919148,14.04673016508725,45,747,3.7047918,2548.077674259389,2148.198764667511,1,2003,1,0,,0.0,0.38244658760579625,0.7164637526483827,0.9289207542660788,0,0,1
000000000000000001e2_0,MangYang,train,108.29680496371348,14.025981967885569,87,748,1.3317373,2548.077674259389,2148.198764667511,1,2010,1,0,,0.0,0.5112401332807313,0.9460890712276385,0.9775652052603293,0,0,1
00000000000000000045_0,MangYang,train,108.30650350850472,14.072334323336138,37,748,2.8661652,2641.6318039000034,2220.3579389390734,1,2016,1,0,,0.0,0.38762952125139283,0.6181414225188954,0.9687686931861758,0,0,1
000000000000000000b9_0,MangYang,train,108.25718585085362,14.047809267542188,31,748,2.6621666,2548.077674259389,2148.198764667511,1,2005,1,0,,0.0,0.35467757827323354,0.7998907921341536,0.9833052719879697,0,0,1
00000000000000000247_0,MangYang,train,108.23266525416072,14.042418214368572,70,748,4.7186813,2503.982889492705,2105.223826727597,1,2006,1,0,,0.0,0.4299000772399125,0.7844934551529749,0.97590345496545,0,0,1
000000000000000002ad_0,MangYang,train,108.25718585085365,14.04834881876965,31,748,1.8543341,2548.077674259389,2148.198764667511,1,2005,1,0,,0.0,0.3604452924405243,0.6648851529717337,0.9762329283062933,0,0,1
000000000000000000ca_0,MangYang,train,108.30812216218712,13.867786439812468,94,749,11.397931,3107.853968270547,2656.1605346543565,1,2021,0,1,,0.0,0.5752291762573913,0.9345088214973389,0.9967409170960798,0,1,1
00000000000000000240_0,MangYang,train,108.3043497626959,13.875603243959157,95,749,8.084095,3107.853968270547,2656.1605346543565,1,2009,1,0,,0.0,0.6027583977248944,0.900243615502457,0.9617196528210947,0,0,1
00000000000000000037_0,MangYang,train,108.25395300258988,14.04673016508725,76,750,1.9114491,2548.077674259389,2148.198764667511,1,2004,1,0,,0.0,0.4765684140243982,0.7764629767702591,0.9761826237892638,0,0,1
00000000000000000164_0,MangYang,train,108.39705447359704,13.987441957480632,79,750,19.841476,3184.0089067523368,2751.616892498231,1,2001,1,0,,0.0,0.4864733653544189,0.8488958512261469,0.9630129123428484,0,0,1
0000000000000000022e_0,MangYang,train,108.360672668102,14.0987455788757,49,750,17.676468,2899.866533741355,2435.8231804678194,1,2008,1,0,,0.0,0.3631464308055789,0.7368467103558084,0.9527782831177531,0,0,1
000000000000000000ea_0,MangYang,train,108.2191898507772,14.05508652046141,37,751,12.022146,2827.029100683789,2333.1189995745804,1,2006,1,0,,0.0,0.3587179755891796,0.7084572127846014,0.9811854077217437,0,0,1
00000000000000000213_0,MangYang,train,108.30542886515086,13.871291293240477,95,751,10.500437,3107.853968270547,2656.1605346543565,1,2014,1,0,,0.0,0.5840456220611753,0.9569216747319543,0.9988127853881278,1,1,1
00000000000000000307_0,MangYang,train,108.3008449092679,13.86428158638446,89,751,13.575682,3107.853968270547,2656.1605346543565,1,2014,1,0,,0.0,0.5447058746842449,0.8372868224114746,0.984265028897225,0,0,1
00000000000000000315_0,MangYang,train,108.36956857470362,14.078800019863632,52,751,19.301937,2899.866533741355,2435.8231804678194,1,2019,0,1,,0.0,0.3586496773443872,0.8231842134024568,0.9873948266003997,0,0,1
0000000000000000002b_0,MangYang,train,108.330221467008,13.867518893749262,90,752,9.242957,3107.853968270547,2656.1605346543565,1,2014,1,0,,0.0,0.5801751496113604,0.835739024985942,0.9942656140725775,0,0,1
00000000000000000078_0,MangYang,train,108.2943792127404,13.880994297132773,70,752,11.174136,2857.340894066554,2383.316735011041,1,2006,1,0,,0.0,0.4565976782953461,0.852782211806348,0.995258143036994,0,1,1
0000000000000000007d_0,MangYang,train,108.3679499210212,14.065057070416913,64,752,7.4391932,2899.866533741355,2435.8231804678194,1,2008,1,0,,0.0,0.47883472286565626,0.8292777727393393,0.9642435103855119,0,0,1
00000000000000000095_0,MangYang,train,108.25934405576348,14.049427921224586,70,752,4.242724,2548.077674259389,2148.198764667511,1,2008,1,0,,0.0,0.441953881807841,0.8331154248507244,0.9641095450404252,0,0,1
0000000000000000010c_0,MangYang,train,108.3560931713201,14.094161622992754,54,752,9.519092,2899.866533741355,2435.8231804678194,1,2008,1,0,,0.0,0.4361291338796854,0.7265706928209587,0.9948281140725774,0,0,1
00000000000000000152_0,MangYang,train,108.34719726471847,14.106290377858125,95,752,1.9119484,2872.725466303528,2386.3307129473314,1,2012,1,0,,0.0,0.5978033149315293,0.8270962200654038,0.9796506228279823,0,0,1
00000000000000000263_0,MangYang,train,108.29060681324918,13.884227145396522,83,752,14.4921875,2857.340894066554,2383.316735011041,1,2009,1,0,,0.0,0.4657058825652361,0.8710721509709376,0.9777942502905348,0,0,1
0000000000000000001a_0,MangYang,train,108.36121221932945,14.095240725447688,95,753,23.253288,2899.866533741355,2435.8231804678194,1,2008,1,0,,0.0,0.4392667152573891,0.8680537321137916,0.9912813656005636,0,0,1
0000000000000000009e_0,MangYang,train,108.41241607672616,14.02813571369438,39,753,14.973651,3184.1661372574745,2716.7781021236324,1,2018,1,0,,0.0,0.41666314550158373,0.8477101413973377,0.8762566838760258,0,0,1
000000000000000000b1_0,MangYang,train,108.33749871992724,14.00684796526523,98,753,8.637045,2752.621212776718,2294.530519202511,1,2010,1,0,,0.0,0.5278870738736786,0.9005876402721517,0.957037141895917,0,0,1
000000000000000002a8_0,MangYang,train,108.2908743593124,14.07637426889056,84,753,4.243127,3102.85249320889,2567.120439326819,1,2016,1,0,,0.0,0.6007776677269072,0.8480228750149579,0.9742663575013225,0,0,1
00000000000000000062_0,MangYang,train,108.28898815956678,13.907940644798748,85,754,15.931882,2937.22317269368,2480.487838212103,1,2020,0,1,,0.0,0.47697573321792813,0.9047500668590567,1.0,1,1,1
000000000000000000c7_0,MangYang,train,108.3445039676822,14.122731083442185,91,754,9.2448,2872.725466303528,2386.3307129473314,1,2012,1,0,,0.0,0.5306930464389771,0.8649296494062847,0.976356501876301,0,0,1
000000000000000001a4_0,MangYang,train,108.34962301569156,13.86859353710314,82,754,13.679157,3107.853968270547,2656.1605346543565,1,2020,0,1,,0.0,0.5242611311592557,0.8062162419980033,0.9794096379518283,0,0,1
000000000000000001c3_0,MangYang,train,108.32536996506188,14.1348553792065,70,755,2.0861213,2872.725466303528,2386.3307129473314,1,2008,1,0,,0.0,0.5295632773100761,0.8546618087411357,0.9980843706777317,1,1,1
00000000000000000227_0,MangYang,train,108.29464675880362,13.922495150637197,29,755,20.837767,2937.22317269368,2480.487838212103,0,2009,1,0,,0.0,0.29984520997742325,0.7673992855708974,0.06,0,0,0
00000000000000000096_0,MangYang,train,108.37145477444922,14.066136172871849,75,756,4.6791344,2899.866533741355,2435.8231804678194,1,2002,1,0,,0.0,0.5285761305102914,0.8469091662615332,0.9650962382606978,0,0,1
0000000000000000017b_0,MangYang,train,108.30407775753164,14.06828991868066,60,756,5.628319,2641.6318039000034,2220.3579389390734,1,2016,1,0,,0.0,0.4241692457445274,0.7178798122303598,0.9742961173759482,0,0,1
00000000000000000266_0,MangYang,train,108.29761206100414,13.94755529855756,99,757,16.916292,2937.22317269368,2480.487838212103,1,2009,1,0,,0.0,0.5060206845025922,0.8965816165320961,0.977585838593488,0,0,1
0000000000000000027c_0,MangYang,train,108.33156811552614,14.005496857646037,82,757,19.622246,2752.621212776718,2294.530519202511,1,2018,1,0,,0.0,0.39969192198545755,0.8620132232893302,0.9727917326907516,0,0,1
000000000000000001b9_0,MangYang,train,108.28790905711186,14.108983674894407,95,759,10.479676,3130.2996047775086,2555.39319297567,1,2022,0,1,,0.0,0.5866480203408625,0.9101328389535392,0.9247476447699812,0,0,1
00000000000000000295_0,MangYang,train,108.29330011028549,13.925460452837738,86,758,22.760647,2937.22317269368,2480.487838212103,1,2009,1,0,,0.0,0.4259027119879002,0.8411594207027868,0.9726431545461186,0,0,1
00000000000000000200_0,MangYang,train,108.29303256422226,13.910098849708618,82,759,33.11878,2937.22317269368,2480.487838212103,1,2009,1,0,,0.0,0.3396663894663698,0.8553170332703935,0.9463379521856864,0,0,1
000000000000000002bd_0,MangYang,train,108.28844860833934,13.820087435843757,83,759,6.904922,2696.8537884503603,2278.8320351414154,1,2020,0,1,,0.0,0.48682706986526825,0.8500283075623976,1.0,1,1,1
000000000000000000ae_0,MangYang,train,108.29787960706736,13.94809484978503,99,760,16.194683,2937.22317269368,2480.487838212103,1,2009,1,0,,0.0,0.510702645759402,0.9158824795863313,0.9838381462825615,0,0,1
00000000000000000172_0,MangYang,train,108.3005773632047,13.950792605922365,78,760,28.131018,3602.625690806518,3058.215705565512,1,2016,1,0,,0.0,0.5092217865579799,0.8556181281036646,0.9635372605627808,0,0,1
00000000000000000220_0,MangYang,train,108.2175711970948,14.049155916060329,64,760,2.8658767,2503.982889492705,2105.223826727597,1,2003,1,0,,0.0,0.4245872806704871,0.790857343873746,0.9351828171619597,0,0,1
00000000000000000057_0,MangYang,train,108.35905847352063,14.104671724175727,86,761,13.292859,3299.2716793864965,2719.702097876045,1,2008,1,0,,0.0,0.577738622282958,0.8533264746130527,0.9641847480688355,0,0,1
000000000000000002ab_0,MangYang,train,108.2970725097767,13.940550050802598,89,771,20.16806,2937.22317269368,2480.487838212103,1,2009,1,0,,0.0,0.4497299327303842,0.8278775236323636,0.9381807373230424,0,0,1
0000000000000000012f_0,MangYang,train,108.23050704925086,14.05724026627022,37,763,4.16643,2827.029100683789,2333.1189995745804,1,2019,0,1,,0.0,0.41300771368026484,0.6954272609613634,0.9767408333333333,0,0,1
000000000000000002f5_0,MangYang,train,108.35204876666462,13.876142795186626,83,763,8.634196,3249.145076319576,2828.9896710276835,1,2019,0,1,,0.0,0.5936467750874215,0.7879401366617567,0.9806360600228115,0,0,1
00000000000000000182_0,MangYang,train,108.3264490675168,13.86859353710314,85,764,15.809942,3107.853968270547,2656.1605346543565,1,2013,1,0,,0.0,0.5127050801431909,0.8335789109777447,0.9922175,0,0,1
000000000000000002d0_0,MangYang,train,108.2943792127404,13.881801394423446,63,764,14.7337475,2857.340894066554,2383.316735011041,1,2006,1,0,,0.0,0.40739634148528475,0.8309211332490348,0.9922416666666666,0,0,1
000000000000000000af_0,MangYang,train,108.34315731916404,13.870751742013008,0,765,15.582295,3107.853968270547,2656.1605346543565,0,2017,1,0,,0.0,0.29790105369752007,0.3635433285453514,0.026731000288030233,0,0,0
00000000000000000100_0,MangYang,train,108.32887481848988,13.868325991039937,18,765,4.6273675,3107.853968270547,2656.1605346543565,0,2019,0,1,,0.0,0.4198807732796595,0.5191939157416816,0.0765079957483109,0,0,0
0000000000000000009b_0,MangYang,train,108.36471707275749,14.027328616403707,45,766,13.188327,2686.0531681478024,2309.229083489948,1,2014,1,0,,0.0,0.3374173251066904,0.6492155321248574,0.9474119827439317,0,0,1
00000000000000000112_0,MangYang,train,108.28198291181184,13.95133215714983,78,766,26.00785,2830.9538914197656,2390.6103292524813,1,2004,1,0,,0.0,0.3566891438157688,0.8668256753078754,0.9655211915933515,0,0,1
00000000000000000317_0,MangYang,train,108.32698861874424,13.868865542267402,52,767,1.3312701,3107.853968270547,2656.1605346543565,0,0,0,0,,0.0,0.5355194219069603,0.7025537353356452,0.5721517941033541,0,0,0
00000000000000000063_0,MangYang,train,108.34719726471847,14.110330323412548,97,768,0.9562567,2872.725466303528,2386.3307129473314,1,2008,1,0,,0.0,0.6053530407451062,0.8517899070166687,0.9428941355998613,0,0,1
000000000000000000be_0,MangYang,train,108.27631985347396,14.103597080821846,85,769,16.417595,3130.2996047775086,2555.39319297567,1,2008,1,0,,0.0,0.5114271941522597,0.9112102531304387,0.9376808453720131,0,0,1
0000000000000000023d_0,MangYang,train,108.2730870052102,14.051042115805933,47,769,11.850066,3102.85249320889,2567.120439326819,1,2022,0,1,,0.0,0.43898172315332556,0.7433307904392268,0.9866561643095659,0,0,1
00000000000000000014_0,MangYang,train,108.32994946184375,13.85377148520149,67,770,17.426254,3107.853968270547,2656.1605346543565,1,2018,1,0,,0.0,0.45007971350039755,0.7783900109591282,0.9928431798055481,0,0,1
00000000000000000236_0,MangYang,train,108.31000836193274,14.158033786482315,45,770,5.628382,3215.896593697369,2610.327498643172,1,2012,1,0,,0.0,0.5064329268646405,0.8039980478535906,0.9898965379575525,0,0,1
00000000000000000120_0,MangYang,train,108.35232077182889,14.10682992908559,99,771,1.3319798,3299.2716793864965,2719.702097876045,1,2008,1,0,,0.0,0.6926911339559465,0.9082251496912224,0.9455035210523358,0,0,1
000000000000000001ac_0,MangYang,train,108.29923071468656,13.879375643450375,89,771,11.920162,2857.340894066554,2383.316735011041,1,2009,1,0,,0.0,0.49591549937865725,0.8704461461217828,0.9599093462155927,0,0,1
00000000000000000027_0,MangYang,train,108.29815161223162,13.947827303721825,99,772,15.141326,2937.22317269368,2480.487838212103,1,2009,1,0,,0.0,0.5151889435651877,0.926540784477197,0.9961080821039129,0,1,1
0000000000000000024b_0,MangYang,train,108.22511599607724,14.06074511969823,72,773,2.0859795,2827.029100683789,2333.1189995745804,1,2004,1,0,,0.0,0.5192773791559826,0.847620351211542,0.9560931867176496,0,0,1
000000000000000002b2_0,MangYang,train,108.31297366413328,14.133241184625154,27,773,7.8241816,2872.725466303528,2386.3307129473314,0,2016,1,0,,0.0,0.36714061923878333,0.6300854228380264,0.02602428485289801,0,0,0
0000000000000000002d_0,MangYang,train,108.33372186133496,13.875063692731691,37,774,18.138645,3107.853968270547,2656.1605346543565,1,2020,0,1,,0.0,0.36586377661578123,0.7634671215273403,0.9703705657926591,0,0,1
000000000000000000fc_0,MangYang,train,108.34881591840087,13.863206943030576,90,774,12.65422,3107.853968270547,2656.1605346543565,1,2020,0,1,,0.0,0.5474472769628046,0.8375674906375079,0.9676767483174217,0,0,1
00000000000000000137_0,MangYang,train,108.35124166937396,14.070987674817996,0,774,7.0619273,2899.866533741355,2435.8231804678194,0,2018,1,0,,0.0,0.3125409231710104,0.4759062243803333,0.049829149127081376,0,0,0
00000000000000000082_0,MangYang,train,108.35366742034702,13.87398459027676,86,776,12.019387,3249.145076319576,2828.9896710276835,1,2015,1,0,,0.0,0.5720174639657168,0.7947528719165222,0.9683832549825081,0,0,1
00000000000000000259_0,MangYang,train,108.2210760505228,14.05912646601583,58,776,1.9115534,2827.029100683789,2333.1189995745804,1,2012,1,0,,0.0,0.4820912415346807,0.7796519711659362,0.9559836414839507,0,0,1
00000000000000000065_0,MangYang,train,108.2970725097767,13.942168704485,90,781,3.41068,2937.22317269368,2480.487838212103,1,2010,1,0,,0.0,0.5787203577394232,0.8652617358210436,0.9639025033048394,0,0,1
000000000000000002f1_0,MangYang,train,108.3121665668426,13.980704255788876,96,777,16.52398,3602.625690806518,3058.215705565512,1,2020,0,1,,0.0,0.6388249471474516,0.9010310087721081,0.9657701663316973,0,0,1
0000000000000000030f_0,MangYang,train,108.27497320495584,14.103325075657583,90,777,9.243054,3130.2996047775086,2555.39319297567,1,2008,1,0,,0.0,0.5775255285226805,0.8842812240005149,0.975423705229299,0,0,1
00000000000000000209_0,MangYang,train,108.33130056946294,13.873717044213551,40,778,15.042511,3107.853968270547,2656.1605346543565,1,2019,0,1,,0.0,0.39497714632447445,0.6876550911648492,0.9469991248037566,0,0,1
000000000000000002b3_0,MangYang,train,108.35366742034702,14.096319827902622,57,778,11.937695,2899.866533741355,2435.8231804678194,1,2013,1,0,,0.0,0.4177947036635866,0.7722062558474962,0.9851304637377963,0,0,1
000000000000000002b6_0,MangYang,train,108.3304890130712,13.860241640830038,64,778,15.626361,3107.853968270547,2656.1605346543565,0,0,0,0,,0.0,0.4535051441421255,0.7841461607701009,0.47143145399949654,0,0,0
00000000000000000138_0,MangYang,train,108.38493017783271,14.05454696923394,29,779,14.63569,2899.866533741355,2435.8231804678194,0,2011,1,0,,0.0,0.3278331048588914,0.6695272276444932,0.028789398056088975,0,0,0
0000000000000000018f_0,MangYang,train,108.35339541518276,14.09604782273836,75,779,10.139915,2899.866533741355,2435.8231804678194,1,2008,1,0,,0.0,0.47910315570688133,0.8268131218236254,0.964534657991249,0,0,1
000000000000000002d4_0,MangYang,train,108.2809038093569,14.099285130103164,95,780,20.154764,3102.85249320889,2567.120439326819,1,2008,1,0,,0.0,0.49979051178470274,0.9136760782377154,0.9460379140079358,0,0,1
000000000000000000b2_0,MangYang,train,108.28818106227612,14.164231936946605,63,781,16.69817,3237.9550390057266,2606.218266952033,1,2008,1,0,,0.0,0.47034756260919935,0.8698877112078586,0.9848490519280204,0,0,1
0000000000000000014a_0,MangYang,train,108.3560931713201,14.107369480313062,97,781,22.18467,3299.2716793864965,2719.702097876045,1,2011,1,0,,0.0,0.5326448493753234,0.8812350538265875,0.9759728611397616,0,0,1
00000000000000000158_0,MangYang,train,108.38654437241408,14.054279423170737,17,781,2.6622047,2899.866533741355,2435.8231804678194,0,2012,1,0,,0.0,0.38288019352513397,0.631859402466288,0.041280766771000794,0,0,0
000000000000000000cb_0,MangYang,train,108.35986557081132,14.106018372693866,90,782,16.043554,3299.2716793864965,2719.702097876045,1,2008,1,0,,0.0,0.5609802526991567,0.8748268602788507,0.9886882795698927,0,0,1
