system:index,B11,B12,B2,B3,B4,B8,NBR,NDVI,elev,label,rand,slope,.geo
00000000000000000002,2559.5,1635.0,443.5,608.5,632.0,2362.5,0.18198875,0.5778928,841,0,0.46976279352791506,23.765955,"{""type"":""Point"",""coordinates"":[108.29168145660307,14.193336489522443]}"
0000000000000000014c,2829.5,1760.0,608.5,887.0,995.5,2798.5,0.22781616,0.47522405,841,0,0.02342594317706015,24.344675,"{""type"":""Point"",""coordinates"":[108.35663272254757,13.87237039569541]}"
00000000000000000298,1465.0,619.0,378.0,543.0,346.0,3390.0,0.69119483,0.81477517,841,0,0.4009582733442658,3.9274096,"{""type"":""Point"",""coordinates"":[108.35339541518277,13.947287752494352]}"
000000000000000001bd,2015.0,1006.0,369.0,527.0,431.0,3079.0,0.5074663,0.7544159,844,0,0.49683270003955327,9.685384,"{""type"":""Point"",""coordinates"":[108.3401920169635,14.163692385719136]}"
0000000000000000026e,2617.5,1474.0,502.5,740.5,709.0,3026.5,0.34496167,0.6203989,845,0,0.6344351983434716,20.349318,"{""type"":""Point"",""coordinates"":[108.35339541518277,14.022209568394352]}"
00000000000000000007,2550.5,1428.0,600.5,828.0,744.0,3158.5,0.37730294,0.6187059,847,0,0.25585980196792313,33.970264,"{""type"":""Point"",""coordinates"":[108.30407775753164,13.962381809560268]}"
00000000000000000081,3024.0,1705.5,604.0,891.0,884.0,3251.0,0.31181276,0.5724305,849,0,0.005819135198811609,6.736699,"{""type"":""Point"",""coordinates"":[108.30030535804043,13.939742953511924]}"
00000000000000000230,2321.0,1196.0,419.0,667.0,545.0,3163.0,0.45125028,0.706041,849,0,0.6669185052100736,17.274323,"{""type"":""Point"",""coordinates"":[108.31108746438767,13.966154209051485]}"
000000000000000001b1,2623.0,1509.5,604.5,803.5,850.5,2738.0,0.28922895,0.5259858,850,0,0.1615585453717262,15.936348,"{""type"":""Point"",""coordinates"":[108.28225045787505,14.152642733308697]}"
00000000000000000278,1908.0,899.0,404.0,664.0,428.0,3548.0,0.5956825,0.78470826,851,0,0.6362127587310802,7.6045365,"{""type"":""Point"",""coordinates"":[108.35743981983823,13.946208650039422]}"
00000000000000000123,2344.0,1249.0,404.0,663.0,594.0,3213.0,0.44016138,0.6879433,852,0,0.013201399643008482,20.589602,"{""type"":""Point"",""coordinates"":[108.35016256691901,14.015471866702597]}"
0000000000000000025c,1448.5,662.0,314.5,487.0,288.0,3268.5,0.6631472,0.83804303,852,0,0.4067773999697577,10.136291,"{""type"":""Point"",""coordinates"":[108.35770736590145,13.917911194754254]}"
00000000000000000290,2972.0,1859.0,601.0,914.0,998.0,3049.0,0.2424613,0.50679517,852,0,0.030112666895611873,25.916035,"{""type"":""Point"",""coordinates"":[108.360672668102,14.084191073037251]}"
00000000000000000114,3297.0,2447.0,780.0,1048.0,1306.0,2528.0,0.016281407,0.31872717,854,0,0.3337087096514443,19.600304,"{""type"":""Point"",""coordinates"":[108.31162701561514,13.870212190785542]}"
000000000000000001d0,2073.0,1038.0,489.0,725.0,743.0,2910.0,0.47416413,0.59321105,854,0,0.7320856710944132,10.560653,"{""type"":""Point"",""coordinates"":[108.3660637212756,14.10575082663066]}"
000000000000000001ae,2514.0,1395.0,494.0,702.0,723.0,2902.0,0.3507098,0.6011034,855,0,0.2384368508828073,15.489298,"{""type"":""Point"",""coordinates"":[108.28413665762064,14.154800938218568]}"
0000000000000000029c,1982.0,951.0,371.0,599.0,443.0,3014.0,0.52030265,0.74370843,855,0,0.684337048136991,9.651,"{""type"":""Point"",""coordinates"":[108.34099911425419,14.149677431108154]}"
000000000000000002c7,2559.0,1539.0,432.5,716.0,643.0,2826.0,0.29484537,0.62928796,855,0,0.5992338451849604,24.384783,"{""type"":""Point"",""coordinates"":[108.31378076142394,13.979090061207529]}"
00000000000000000030,2451.0,1337.0,441.5,702.5,603.0,3556.5,0.45356086,0.7100613,857,0,0.3906302237630007,24.351969,"{""type"":""Point"",""coordinates"":[108.32429086260692,14.177707340330114]}"
000000000000000000c4,2596.5,1461.0,430.5,715.0,600.5,3242.5,0.3787605,0.6874837,857,0,0.4691918834134222,8.50042,"{""type"":""Point"",""coordinates"":[108.29761206100414,13.891232393151485]}"
00000000000000000273,2459.0,1281.0,659.0,888.0,844.0,3034.0,0.40625724,0.5647241,857,0,0.502386293448781,15.936169,"{""type"":""Point"",""coordinates"":[108.34531106497288,14.1429397294164]}"
000000000000000002be,2282.0,1197.0,458.0,710.0,653.0,2710.0,0.38725364,0.61165625,858,0,0.23744004607330926,13.755469,"{""type"":""Point"",""coordinates"":[108.34099911425417,14.14940988504495]}"
000000000000000002d6,2561.5,1438.5,509.0,750.5,667.0,3077.5,0.3629318,0.6437442,858,0,0.12714751308417083,12.02382,"{""type"":""Point"",""coordinates"":[108.34099911425417,14.16369238571914]}"
0000000000000000006c,2541.5,1464.0,515.0,770.5,710.5,2711.0,0.29868263,0.5846851,859,0,0.5083719681926765,8.64149,"{""type"":""Point"",""coordinates"":[108.28898815956678,14.208426087487306]}"
000000000000000001e8,2380.0,1177.0,431.0,692.0,540.0,3779.0,0.5250202,0.7499421,859,0,0.7785213520534494,15.002761,"{""type"":""Point"",""coordinates"":[108.36552417004815,14.10575082663066]}"
0000000000000000020c,1278.0,551.0,337.0,480.0,329.0,2940.0,0.6843311,0.7987152,859,0,0.08945950016306603,6.464861,"{""type"":""Point"",""coordinates"":[108.35096966420969,13.943247806939933]}"
000000000000000002c5,2498.0,1362.5,669.5,840.5,697.0,2799.5,0.3452667,0.6013156,859,0,0.49040904040569566,22.661522,"{""type"":""Point"",""coordinates"":[108.27335901037448,14.067482821389985]}"
00000000000000000250,1924.5,1074.5,468.5,640.5,528.5,2853.5,0.45290223,0.68746305,860,0,0.12431218330078586,10.766278,"{""type"":""Point"",""coordinates"":[108.33210766675363,13.909019747253684]}"
00000000000000000132,2566.5,1470.0,462.5,766.5,689.5,3049.5,0.34948558,0.6311848,861,0,0.2988534706882474,10.441744,"{""type"":""Point"",""coordinates"":[108.38950967461463,14.073141420626811]}"
0000000000000000004d,2264.5,1162.0,346.5,616.0,416.0,3552.5,0.5070527,0.790349,862,0,0.3626589280330369,20.235394,"{""type"":""Point"",""coordinates"":[108.26904705965579,14.107097475148803]}"
0000000000000000017f,3099.0,1960.0,736.0,1027.0,1023.0,3384.0,0.26646706,0.5357386,862,0,0.47671372548224455,22.156128,"{""type"":""Point"",""coordinates"":[108.2970725097767,13.935431002793244]}"
000000000000000001c4,2517.0,1456.5,558.5,806.0,726.5,2964.5,0.3410993,0.60633975,863,0,0.12685377560503186,17.683716,"{""type"":""Point"",""coordinates"":[108.3463901674278,14.141325534835053]}"
00000000000000000178,2562.0,1785.0,499.0,734.0,764.0,2377.0,0.1422393,0.51353073,864,0,0.013692648948420483,21.835638,"{""type"":""Point"",""coordinates"":[108.28251800393824,14.160459537455388]}"
00000000000000000183,3376.5,2200.0,569.5,755.0,964.0,2489.5,0.06173366,0.4417258,864,0,0.7294197559500192,12.538181,"{""type"":""Point"",""coordinates"":[108.34019201696351,14.151024079626296]}"
00000000000000000233,2926.0,1522.0,584.0,864.0,795.0,3516.5,0.39585194,0.63121885,864,0,0.21388168512148042,26.850203,"{""type"":""Point"",""coordinates"":[108.30192401172285,13.947555298557562]}"
000000000000000002e0,1990.0,1021.0,337.0,560.0,426.0,2913.0,0.48093542,0.74483377,867,0,0.48476282562325446,20.145746,"{""type"":""Point"",""coordinates"":[108.33911291450859,14.146984134071877]}"
00000000000000000313,2534.0,1671.0,483.0,705.0,590.0,2774.0,0.24814399,0.6492271,868,0,0.048132642215668264,21.119854,"{""type"":""Point"",""coordinates"":[108.26365600648217,14.105211275403194]}"
000000000000000002bf,2150.5,1019.0,350.5,644.5,379.5,3709.0,0.56895095,0.81435734,869,0,0.192596733746089,19.328585,"{""type"":""Point"",""coordinates"":[108.35124166937395,14.020590914711953]}"
000000000000000000f3,2660.5,1412.0,460.5,750.0,717.5,3057.5,0.36816198,0.61986756,870,0,0.45777700518214703,18.765469,"{""type"":""Point"",""coordinates"":[108.2970725097767,13.904168245307535]}"
000000000000000001e4,2939.0,1932.0,633.0,882.0,907.0,2850.0,0.19196989,0.5171679,870,0,0.030232858994505007,28.846931,"{""type"":""Point"",""coordinates"":[108.27874560444704,14.151024079626296]}"
000000000000000002e5,2619.0,1488.0,429.0,647.5,589.5,3122.5,0.35451686,0.68238145,870,0,0.15222545602586757,7.6628575,"{""type"":""Point"",""coordinates"":[108.34153866548166,14.173123384447177]}"
00000000000000000029,1583.0,768.0,332.0,508.0,442.0,2837.0,0.5739251,0.7304056,871,0,0.08799385456045328,16.345709,"{""type"":""Point"",""coordinates"":[108.34099911425419,14.153182284536166]}"
000000000000000002fe,2677.0,1459.0,467.0,700.0,659.0,2908.0,0.33180672,0.6305018,872,0,0.5656474871054743,12.902425,"{""type"":""Point"",""coordinates"":[108.3385733632811,14.150216982335623]}"
000000000000000000a8,2936.0,1772.0,705.0,962.0,853.0,3635.0,0.34455335,0.61987525,873,0,0.10905141078055647,20.451138,"{""type"":""Point"",""coordinates"":[108.34746926988272,14.133776276751568]}"
00000000000000000277,3091.5,1849.5,881.0,1177.0,946.0,3023.0,0.24084146,0.5233056,873,0,0.25759696435488366,10.932655,"{""type"":""Point"",""coordinates"":[108.33076101823546,14.180940188593866]}"
00000000000000000257,1726.0,843.0,282.0,513.0,376.0,2609.0,0.5115875,0.7480737,875,0,0.2386474654310452,22.080536,"{""type"":""Point"",""coordinates"":[108.3005773632047,13.883148042941588]}"
00000000000000000225,1764.0,798.0,372.0,613.0,415.0,3181.0,0.5988942,0.769188,876,0,0.19423949175051614,7.4391246,"{""type"":""Point"",""coordinates"":[108.35663272254757,13.933005251820168]}"
00000000000000000274,2360.0,1225.5,460.5,722.5,608.0,2678.5,0.37218237,0.63000154,876,0,0.7999336295322379,10.434269,"{""type"":""Point"",""coordinates"":[108.29383966151295,13.903361148016861]}"
0000000000000000002a,1894.5,943.0,395.0,558.5,474.0,3145.5,0.5387061,0.7380854,877,0,0.14959332004090542,11.938247,"{""type"":""Point"",""coordinates"":[108.29168145660307,14.16584613152795]}"
00000000000000000048,2318.0,1065.0,585.0,881.0,548.0,4030.0,0.5819431,0.7605941,877,0,0.08919760567652413,22.192783,"{""type"":""Point"",""coordinates"":[108.36444506759321,13.998763615055335]}"
0000000000000000005c,1399.0,622.0,508.0,658.5,539.5,3333.5,0.6855012,0.7214046,877,0,0.7790001443699563,10.268466,"{""type"":""Point"",""coordinates"":[108.32994946184375,13.910098849708616]}"
000000000000000000d4,2619.0,1332.0,485.0,779.0,570.0,3655.0,0.4658111,0.7301775,877,0,0.6713227447720587,6.727215,"{""type"":""Point"",""coordinates"":[108.26716085991016,14.108176577603736]}"
0000000000000000018d,2593.0,1382.0,438.0,711.0,574.0,3065.0,0.3784574,0.6845287,877,0,0.42109755181922504,23.541126,"{""type"":""Point"",""coordinates"":[108.3140527665882,13.978010958752597]}"
000000000000000002bb,2131.5,969.0,414.5,682.5,447.5,3150.0,0.52949744,0.7512161,877,0,0.002975002643164415,3.4135962,"{""type"":""Point"",""coordinates"":[108.27874560444704,14.219747745062007]}"
00000000000000000157,2111.5,1012.0,398.5,702.5,362.0,3617.0,0.56275654,0.8180447,880,0,0.48965898987238965,21.102745,"{""type"":""Point"",""coordinates"":[108.40190597554322,13.987713962644898]}"
000000000000000001b4,1827.5,841.5,497.0,670.5,560.0,3327.5,0.5963061,0.71189713,881,0,0.5202118558021407,8.756158,"{""type"":""Point"",""coordinates"":[108.32887481848987,13.908212649963009]}"
00000000000000000319,2451.0,1381.0,594.0,787.0,697.0,3173.0,0.3935002,0.6397933,882,0,0.4851764060146281,11.848088,"{""type"":""Point"",""coordinates"":[108.35905847352063,13.953485902958644]}"
00000000000000000159,1906.0,816.0,371.0,655.0,353.0,3720.0,0.64021164,0.8266634,883,0,0.7692820080115934,15.386567,"{""type"":""Point"",""coordinates"":[108.32563751112505,13.89985629458885]}"
0000000000000000016b,2515.5,1279.5,427.0,726.5,496.0,3783.0,0.49451852,0.7681701,884,0,0.47538047677471473,26.678211,"{""type"":""Point"",""coordinates"":[108.40244552677068,13.991486362136111]}"
000000000000000001a3,1463.0,750.5,325.0,494.5,452.5,2531.0,0.5425872,0.696665,885,0,0.2758775860453109,17.308002,"{""type"":""Point"",""coordinates"":[108.3445039676822,14.148598328653224]}"
000000000000000001c0,3053.0,1955.5,598.5,893.0,1071.0,3076.5,0.22277424,0.4835443,885,0,0.7478617681334527,10.538298,"{""type"":""Point"",""coordinates"":[108.34261776793659,14.14859832865322]}"
00000000000000000085,1866.0,841.0,331.0,530.0,397.0,3291.0,0.5929332,0.7847071,886,0,0.6522353368043409,13.99241,"{""type"":""Point"",""coordinates"":[108.35824691712891,13.971005710997632]}"
00000000000000000087,2948.0,1770.5,515.0,756.0,730.0,2583.5,0.18672486,0.5593783,887,0,0.15119227426021553,23.082048,"{""type"":""Point"",""coordinates"":[108.27901760961129,14.169890536183425]}"
0000000000000000013c,2432.0,1369.0,448.0,661.0,700.0,2944.0,0.36517504,0.6158068,887,0,0.6342006680235461,2.6628911,"{""type"":""Point"",""coordinates"":[108.3428853139998,14.168271882501026]}"
00000000000000000271,3070.5,1960.0,633.0,933.0,1083.5,2912.0,0.1954023,0.45763984,889,0,0.6036465575409716,6.005046,"{""type"":""Point"",""coordinates"":[108.36363797030252,13.970466159770167]}"
00000000000000000119,2303.0,1221.0,420.0,697.0,566.5,3166.0,0.44335538,0.6964501,890,0,0.37010911047109984,13.717434,"{""type"":""Point"",""coordinates"":[108.34531106497286,14.173123384447177]}"
0000000000000000025e,2062.0,976.0,374.0,635.0,334.0,3732.0,0.5853866,0.83571076,890,0,0.6945271714441461,16.430914,"{""type"":""Point"",""coordinates"":[108.37172232051243,13.968307954860297]}"
0000000000000000005e,2841.0,1842.0,797.0,1136.5,1259.5,3072.0,0.25030527,0.41844627,891,0,0.4190306442611068,12.658129,"{""type"":""Point"",""coordinates"":[108.36552417004815,13.973966554097121]}"
00000000000000000111,2429.0,1334.0,358.5,586.5,554.0,3206.5,0.4123995,0.7053583,891,0,0.7802630109140282,14.635798,"{""type"":""Point"",""coordinates"":[108.33588006624483,14.163152834491665]}"
0000000000000000013a,2441.0,1409.0,405.0,645.0,574.0,2540.0,0.28640163,0.63134235,895,0,0.41679683161409753,12.549223,"{""type"":""Point"",""coordinates"":[108.3364196174723,14.181747285884539]}"
000000000000000001f8,3174.0,2111.0,788.0,1089.0,1206.0,2829.0,0.14534412,0.40223047,896,0,0.17772074997439757,6.7365494,"{""type"":""Point"",""coordinates"":[108.31162701561514,13.874524141504224]}"
00000000000000000216,2727.0,1710.0,592.0,773.0,892.0,2969.0,0.2690746,0.53794354,896,0,0.38436069096995074,11.883111,"{""type"":""Point"",""coordinates"":[108.35043457208329,14.017086061283942]}"
00000000000000000217,2554.0,1449.0,585.0,778.0,732.5,2804.5,0.31867874,0.5858072,897,0,0.2768555646165488,15.867823,"{""type"":""Point"",""coordinates"":[108.26634930351844,14.084998170327923]}"
0000000000000000028f,1994.5,944.5,421.0,585.5,441.0,3477.5,0.57281774,0.77491385,897,0,0.521367493951138,23.080057,"{""type"":""Point"",""coordinates"":[108.3051568599866,13.945401552748747]}"
000000000000000001d3,3290.0,2245.0,660.0,916.0,1174.0,2800.0,0.11000991,0.40915954,898,0,0.15456003238696048,19.306677,"{""type"":""Point"",""coordinates"":[108.29923071468657,13.899588748525645]}"
000000000000000001a6,2194.0,1142.0,329.0,625.0,435.0,3224.0,0.4768667,0.7622301,899,0,0.6539577432538427,18.264912,"{""type"":""Point"",""coordinates"":[108.29626541248601,13.899588748525643]}"
000000000000000001ec,2763.0,1768.5,662.0,999.5,924.0,2764.0,0.21963596,0.4989154,899,0,0.30528014315859053,16.2703,"{""type"":""Point"",""coordinates"":[108.32402331654373,14.181747285884539]}"
00000000000000000292,2562.0,1655.0,521.0,757.0,886.0,2165.0,0.13350785,0.41920683,900,0,0.613779570955552,0.9552789,"{""type"":""Point"",""coordinates"":[108.31108746438767,13.875063692731691]}"
000000000000000002f3,2566.0,1346.0,490.0,722.0,645.0,2754.0,0.34341463,0.6204766,901,0,0.05193961248793577,17.607702,"{""type"":""Point"",""coordinates"":[108.367682374958,13.978278504815803]}"
0000000000000000004c,2030.5,1001.5,461.0,671.0,496.0,2995.0,0.49881145,0.71584076,902,0,0.686240539393713,0.92740995,"{""type"":""Point"",""coordinates"":[108.32725616480747,13.891771944378952]}"
0000000000000000007a,2760.0,1522.0,457.0,750.0,736.0,3099.0,0.34126812,0.6161669,902,0,0.031148185931689665,16.168224,"{""type"":""Point"",""coordinates"":[108.30192401172285,13.940550050802598]}"
0000000000000000013e,2400.0,1412.5,495.0,663.0,660.0,2418.5,0.2625946,0.57121974,902,0,0.6697842122312825,15.36794,"{""type"":""Point"",""coordinates"":[108.28494375491132,14.149137879880689]}"
0000000000000000024a,1312.0,673.0,291.5,435.0,354.0,2317.5,0.54990804,0.73498034,902,0,0.7880059784248092,8.542172,"{""type"":""Point"",""coordinates"":[108.39004922584209,14.081765322064175]}"
000000000000000001d7,2643.0,1521.0,604.0,841.0,819.0,2631.0,0.26734105,0.5252174,903,0,0.22476031942176788,4.166789,"{""type"":""Point"",""coordinates"":[108.27739895592889,14.151024079626296]}"
000000000000000001e6,2961.0,1812.0,534.0,771.0,887.0,2956.0,0.23993288,0.53838146,903,0,0.20629428013226359,12.488288,"{""type"":""Point"",""coordinates"":[108.37334097419483,13.97747140752513]}"
00000000000000000006,2489.0,1276.0,424.0,670.0,541.0,3496.0,0.46521375,0.7319792,904,0,0.06449237327468227,16.81386,"{""type"":""Point"",""coordinates"":[108.36956857470362,13.975585207779522]}"
000000000000000000bd,2490.0,1300.0,471.0,747.0,563.0,3489.0,0.45708916,0.72211254,904,0,0.7930423424740303,28.215101,"{""type"":""Point"",""coordinates"":[108.30003781197723,13.937317202538852]}"
0000000000000000014d,2298.0,1125.0,560.0,881.0,698.0,3500.0,0.5135135,0.6674607,904,0,0.7862791896879234,14.94279,"{""type"":""Point"",""coordinates"":[108.36201931662013,13.953218356895437]}"
00000000000000000009,2933.0,1757.0,559.0,816.0,815.0,3526.0,0.33484763,0.62451047,905,0,0.6927435165698632,30.873926,"{""type"":""Point"",""coordinates"":[108.34504351890965,14.16611813669221]}"
000000000000000000d0,3094.0,2032.0,553.0,911.0,1003.0,3080.0,0.20500782,0.5086946,905,0,0.7141435760354874,14.503534,"{""type"":""Point"",""coordinates"":[108.31997891188824,14.180940188593866]}"
000000000000000001a1,2319.0,1189.0,384.0,600.0,529.0,2805.0,0.4046069,0.68266344,905,0,0.2794693663747777,10.435851,"{""type"":""Point"",""coordinates"":[108.30246356295031,13.939470948347662]}"
00000000000000000193,2952.0,1895.0,733.0,1013.0,1106.0,2818.0,0.19584128,0.4362895,907,0,0.19614894845705189,7.4931893,"{""type"":""Point"",""coordinates"":[108.32698861874425,14.180940188593866]}"
00000000000000000066,2425.0,1318.0,480.0,722.0,640.0,3053.0,0.39693433,0.65339833,908,0,0.635837170807034,17.932655,"{""type"":""Point"",""coordinates"":[108.25125970555358,14.067482821389985]}"
000000000000000000e5,2542.0,1745.0,612.5,807.0,959.0,2670.5,0.20960253,0.47155255,910,0,0.2544961490103729,4.7720647,"{""type"":""Point"",""coordinates"":[108.3498950208558,14.17689578393839]}"
000000000000000001b7,2973.0,1747.5,596.5,779.5,957.5,2959.0,0.25740996,0.511043,910,0,0.3842685485920152,20.777077,"{""type"":""Point"",""coordinates"":[108.36741036979375,13.979897158498206]}"
000000000000000002f0,2168.0,1057.0,401.0,706.5,434.0,3790.5,0.5638989,0.7945319,910,0,0.3892340500530713,20.348019,"{""type"":""Point"",""coordinates"":[108.41807467596301,14.002536014546546]}"
000000000000000000d6,2967.5,2070.5,763.5,897.0,961.5,2282.5,0.048702046,0.40721333,911,0,0.05509004933739703,13.746841,"{""type"":""Point"",""coordinates"":[108.34153866548166,13.927074647419085]}"
