system:index,defo,elevation,rand,slope,treecover2000,.geo
00000000000000000540,0,787,0.6034264923481248,2,97,"{""type"":""Point"",""coordinates"":[108.64513656070551,14.27000627303539]}"
0000000000000000055f,0,877,0.7689204433295883,2,97,"{""type"":""Point"",""coordinates"":[108.574259149461,14.414726397724976]}"
00000000000000000571,0,1075,0.5220495024975497,2,97,"{""type"":""Point"",""coordinates"":[108.43088567328955,14.422810747934879]}"
000000000000000005ad,0,889,0.18850141636354367,2,97,"{""type"":""Point"",""coordinates"":[108.59743309763576,14.405830491123353]}"
000000000000000005dc,0,680,0.7711991734675997,2,97,"{""type"":""Point"",""coordinates"":[108.59231404962641,14.231198716567253]}"
00000000000000000615,0,745,0.4370179779550639,2,97,"{""type"":""Point"",""coordinates"":[108.64621566316045,14.223653917584823]}"
0000000000000000064a,0,976,0.2534698309730733,2,97,"{""type"":""Point"",""coordinates"":[108.5384168951934,14.566451770169529]}"
00000000000000000026,0,707,0.18258073013748144,3,97,"{""type"":""Point"",""coordinates"":[108.62761675266653,14.199940418182598]}"
000000000000000000ab,0,1163,0.0035161627878051993,3,97,"{""type"":""Point"",""coordinates"":[108.40825127634226,14.356784838636502]}"
000000000000000000df,0,1164,0.5747667836517155,3,97,"{""type"":""Point"",""coordinates"":[108.38156801563844,14.361096789355184]}"
000000000000000001aa,0,881,0.10724844485700558,3,97,"{""type"":""Point"",""coordinates"":[108.54138219739394,14.454073505420586]}"
000000000000000001cb,0,1215,0.1464556104508723,3,97,"{""type"":""Point"",""coordinates"":[108.39046392224006,14.520638965946423]}"
000000000000000001dc,0,750,0.013635207237422065,3,97,"{""type"":""Point"",""coordinates"":[108.65941906137971,14.240094623168877]}"
000000000000000001e3,0,1216,0.19052990204031528,3,97,"{""type"":""Point"",""coordinates"":[108.42576662528019,14.526565111246454]}"
00000000000000000203,0,931,0.23637948175701118,3,97,"{""type"":""Point"",""coordinates"":[108.56320949705056,14.546506211157464]}"
00000000000000000234,0,835,0.7835314440120491,3,97,"{""type"":""Point"",""coordinates"":[108.61629955419288,14.323368335341979]}"
000000000000000002a8,0,728,0.1577261231486754,3,97,"{""type"":""Point"",""coordinates"":[108.65295336485221,14.209371416910637]}"
000000000000000002c9,0,936,0.7771913526107964,3,97,"{""type"":""Point"",""coordinates"":[108.52359484329175,14.474014605331595]}"
000000000000000002ea,0,1056,0.6583710096517301,3,97,"{""type"":""Point"",""coordinates"":[108.50122353330661,14.492341510661253]}"
0000000000000000031b,0,802,0.03205496990106671,3,97,"{""type"":""Point"",""coordinates"":[108.62034395884837,14.297764177093095]}"
0000000000000000031e,0,1066,0.28724532245723244,3,97,"{""type"":""Point"",""coordinates"":[108.47885668242252,14.503119157907438]}"
0000000000000000034e,0,677,0.02320291409763664,3,97,"{""type"":""Point"",""coordinates"":[108.59258605479064,14.230659165339787]}"
0000000000000000035b,0,840,0.33781734630377724,3,97,"{""type"":""Point"",""coordinates"":[108.61172005741099,14.329834031869478]}"
00000000000000000373,0,909,0.17513720703614077,3,97,"{""type"":""Point"",""coordinates"":[108.60255660474617,14.393434190194771]}"
00000000000000000376,0,1046,0.34040506702545437,3,97,"{""type"":""Point"",""coordinates"":[108.55835799510442,14.50392625519811]}"
0000000000000000037d,0,780,0.5333582299135818,3,97,"{""type"":""Point"",""coordinates"":[108.4624204359395,14.26569432231671]}"
00000000000000000391,0,678,0.10094515712337537,3,97,"{""type"":""Point"",""coordinates"":[108.67801351277257,14.189158311835365]}"
000000000000000003be,0,920,0.3754225079613984,3,97,"{""type"":""Point"",""coordinates"":[108.56832854505991,14.569417072370076]}"
000000000000000003dc,0,1038,0.07796749863100483,3,97,"{""type"":""Point"",""coordinates"":[108.47400518047637,14.486143360196968]}"
00000000000000000452,0,687,0.14509969764230812,3,97,"{""type"":""Point"",""coordinates"":[108.59069985504505,14.232010272958982]}"
00000000000000000460,0,969,0.025512463858576973,3,97,"{""type"":""Point"",""coordinates"":[108.47804958513184,14.376997943711773]}"
0000000000000000046a,0,1008,0.7841428805622725,3,97,"{""type"":""Point"",""coordinates"":[108.56886809628739,14.487218003550847]}"
000000000000000004ab,0,1039,0.6266627113975821,3,97,"{""type"":""Point"",""coordinates"":[108.53302584201977,14.520638965946425]}"
000000000000000004bc,0,1253,0.3387086501955816,3,97,"{""type"":""Point"",""coordinates"":[108.3718694708472,14.567530872624465]}"
00000000000000000533,0,694,0.6924473305078144,3,97,"{""type"":""Point"",""coordinates"":[108.6613052611253,14.18269261530787]}"
00000000000000000539,0,987,0.04998238792182852,3,97,"{""type"":""Point"",""coordinates"":[108.48101488733239,14.390201341931029]}"
000000000000000005ef,0,882,0.009291660200033691,3,97,"{""type"":""Point"",""coordinates"":[108.57506624675166,14.431702195435447]}"
000000000000000005f0,0,1160,0.5147757576421567,3,97,"{""type"":""Point"",""coordinates"":[108.40959792486039,14.25949617185242]}"
0000000000000000062b,0,730,0.5197559727817789,3,97,"{""type"":""Point"",""coordinates"":[108.59689800550933,14.309353380730998]}"
00000000000000000640,0,729,0.4740381623140113,3,97,"{""type"":""Point"",""coordinates"":[108.662112358416,14.202633715218877]}"
00000000000000000009,0,721,0.7338472884377093,4,97,"{""type"":""Point"",""coordinates"":[108.53410494447472,14.262461474052964]}"
00000000000000000064,0,954,0.5731198925405296,4,97,"{""type"":""Point"",""coordinates"":[108.50957988868075,14.437093248609063]}"
000000000000000000ee,0,765,0.3503886118181282,4,97,"{""type"":""Point"",""coordinates"":[108.5270952376187,14.251411821642524]}"
0000000000000000015c,0,919,0.09235853230575419,4,97,"{""type"":""Point"",""coordinates"":[108.55323894709505,14.455420153938723]}"
000000000000000001b2,0,1537,0.12632449345001462,4,97,"{""type"":""Point"",""coordinates"":[108.38507286906643,14.2815954766733]}"
000000000000000001cc,0,1021,0.5901037652565506,4,97,"{""type"":""Point"",""coordinates"":[108.55269939586758,14.495034807697541]}"
000000000000000001e4,0,1216,0.17159887574962485,4,97,"{""type"":""Point"",""coordinates"":[108.44786593010106,14.550283069749733]}"
000000000000000001f1,0,1014,0.22606367306585762,4,97,"{""type"":""Point"",""coordinates"":[108.54569414811263,14.581001816906921]}"
0000000000000000021f,0,915,0.6951220579623193,4,97,"{""type"":""Point"",""coordinates"":[108.55081319612196,14.456766802456869]}"
000000000000000002d4,0,1031,0.512964959644451,4,97,"{""type"":""Point"",""coordinates"":[108.47373763441315,14.47293550287666]}"
000000000000000002f9,0,1017,0.02011933971058677,4,97,"{""type"":""Point"",""coordinates"":[108.56967519357806,14.509589313535983]}"
00000000000000000335,0,880,0.3648863907941533,4,97,"{""type"":""Point"",""coordinates"":[108.56347704311375,14.414726397724976]}"
00000000000000000399,0,864,0.11863328226399583,4,97,"{""type"":""Point"",""coordinates"":[108.60902230127367,14.417419694761259]}"
000000000000000003d1,0,1039,0.6093489497364261,4,97,"{""type"":""Point"",""coordinates"":[108.57156585242471,14.499614304479428]}"
00000000000000000480,0,755,0.24402566630711142,4,97,"{""type"":""Point"",""coordinates"":[108.52898143736431,14.260575274307351]}"
000000000000000004b7,0,894,0.16359775236413865,4,97,"{""type"":""Point"",""coordinates"":[108.56266994582309,14.440598102037074]}"
000000000000000004ec,0,1058,0.27575134712526095,4,97,"{""type"":""Point"",""coordinates"":[108.54650124540329,14.502312060616763]}"
00000000000000000510,0,1083,0.04766463222925421,4,97,"{""type"":""Point"",""coordinates"":[108.4211871284983,14.426583147426092]}"
000000000000000005b8,0,1540,0.5854070456491267,4,97,"{""type"":""Point"",""coordinates"":[108.3818400208027,14.288333178365056]}"
000000000000000005c1,0,664,0.006271510157779492,4,97,"{""type"":""Point"",""coordinates"":[108.64998806265166,14.162479510232597]}"
00000000000000000604,0,995,0.4333607314779494,4,97,"{""type"":""Point"",""coordinates"":[108.48909923754229,14.43466749763599]}"
00000000000000000003,0,1058,0.1942456641712248,5,97,"{""type"":""Point"",""coordinates"":[108.48829214025162,14.473207508040922]}"
00000000000000000067,0,771,0.2717311420579759,5,97,"{""type"":""Point"",""coordinates"":[108.64621566316045,14.288600724428264]}"
0000000000000000008a,0,1057,0.5242006530523136,5,97,"{""type"":""Point"",""coordinates"":[108.45810848522085,14.502579606679967]}"
00000000000000000098,0,928,0.4221032534405378,5,97,"{""type"":""Point"",""coordinates"":[108.54057064100222,14.430355546917307]}"
000000000000000000a2,0,1140,0.42405007927893656,5,97,"{""type"":""Point"",""coordinates"":[108.37564187033841,14.489643754523925]}"
000000000000000000a7,0,958,0.11538040066268684,5,97,"{""type"":""Point"",""coordinates"":[108.5265601454923,14.543545368057979]}"
000000000000000000d7,0,967,0.5295974672820403,5,97,"{""type"":""Point"",""coordinates"":[108.55431804954998,14.461346299238755]}"
000000000000000000dd,0,1034,0.002336093668279249,5,97,"{""type"":""Point"",""coordinates"":[108.51928289257306,14.540308060693178]}"
00000000000000000105,0,1236,0.3634939412155872,5,97,"{""type"":""Point"",""coordinates"":[108.42522707405271,14.547045762384933]}"
00000000000000000130,0,953,0.12231042709602691,5,97,"{""type"":""Point"",""coordinates"":[108.53949599764832,14.431702195435447]}"
00000000000000000149,0,781,0.671893917617754,5,97,"{""type"":""Point"",""coordinates"":[108.63381490313083,14.300997025356844]}"
0000000000000000023f,0,1043,0.5761168256277689,5,97,"{""type"":""Point"",""coordinates"":[108.52197618960933,14.517941209809091]}"
000000000000000002c2,0,1050,0.11835363280592992,5,97,"{""type"":""Point"",""coordinates"":[108.54730834269397,14.50096541209862]}"
000000000000000002ff,0,717,0.17693224737018387,5,97,"{""type"":""Point"",""coordinates"":[108.65402800820608,14.206138568646887]}"
00000000000000000300,0,799,0.5586209116660339,5,97,"{""type"":""Point"",""coordinates"":[108.64055260482256,14.264615219861776]}"
00000000000000000378,0,796,0.7531081590550417,5,97,"{""type"":""Point"",""coordinates"":[108.49206453974283,14.268927170580461]}"
000000000000000003c9,0,1131,0.15393418283786198,5,97,"{""type"":""Point"",""coordinates"":[108.39692961876754,14.475633259013998]}"
000000000000000003ea,0,1026,0.3227840852257067,5,97,"{""type"":""Point"",""coordinates"":[108.56832854505991,14.50823820591679]}"
000000000000000003ee,0,1196,0.09146523204858892,5,97,"{""type"":""Point"",""coordinates"":[108.45783648005659,14.537614763656892]}"
000000000000000003ef,0,799,0.7062677861884212,5,97,"{""type"":""Point"",""coordinates"":[108.63489400558575,14.291026475401338]}"
000000000000000003fc,0,1080,0.2106541109294311,5,97,"{""type"":""Point"",""coordinates"":[108.47535628809555,14.468356006094776]}"
00000000000000000406,0,1037,0.5877662287251041,5,97,"{""type"":""Point"",""coordinates"":[108.46915367853022,14.418766343279401]}"
0000000000000000042b,0,961,0.6275168450827905,5,97,"{""type"":""Point"",""coordinates"":[108.50068844118019,14.36675538859201]}"
0000000000000000046b,0,1054,0.7329799655741189,5,97,"{""type"":""Point"",""coordinates"":[108.5518922985769,14.511203508117333]}"
00000000000000000471,0,1038,0.5828470559426714,5,97,"{""type"":""Point"",""coordinates"":[108.54407549443023,14.524411365437643]}"
00000000000000000496,0,997,0.19197931014006375,5,97,"{""type"":""Point"",""coordinates"":[108.49206453974283,14.3910084392217]}"
00000000000000000527,0,803,0.5546145570436378,5,97,"{""type"":""Point"",""coordinates"":[108.56698189654178,14.304234332721645]}"
00000000000000000531,0,901,0.4868736558302571,5,97,"{""type"":""Point"",""coordinates"":[108.52143663838187,14.400983448278255]}"
00000000000000000575,0,772,0.6865825049939257,5,97,"{""type"":""Point"",""coordinates"":[108.6639985581616,14.241980822914485]}"
000000000000000005ce,0,754,0.4295264416327409,5,97,"{""type"":""Point"",""coordinates"":[108.6416317072775,14.241708817750226]}"
000000000000000005fa,0,698,0.4276536952812394,5,97,"{""type"":""Point"",""coordinates"":[108.66804296281707,14.16382615875074]}"
0000000000000000001e,0,913,0.6966340033424363,6,97,"{""type"":""Point"",""coordinates"":[108.57075429603299,14.563218921905783]}"
0000000000000000004d,0,1039,0.31913217710727637,6,97,"{""type"":""Point"",""coordinates"":[108.56320949705056,14.496921007443143]}"
0000000000000000005a,0,1067,0.2939277045497961,6,97,"{""type"":""Point"",""coordinates"":[108.52197618960933,14.51955986349149]}"
00000000000000000094,0,1151,0.10107291342602132,6,97,"{""type"":""Point"",""coordinates"":[108.39073146830327,14.4659302551217]}"
000000000000000000d5,0,1071,0.5610121543933392,6,97,"{""type"":""Point"",""coordinates"":[108.52548104303735,14.50770311379038]}"
000000000000000000fe,0,1041,0.3761978461932107,6,97,"{""type"":""Point"",""coordinates"":[108.55916509239509,14.515787464000272]}"
0000000000000000012d,0,1244,0.794303042972159,6,97,"{""type"":""Point"",""coordinates"":[108.38453331783899,14.56294691674152]}"
00000000000000000142,0,765,0.19114005061658568,6,97,"{""type"":""Point"",""coordinates"":[108.59312114691707,14.33495307987883]}"
0000000000000000016f,0,1078,0.5710444752596979,6,97,"{""type"":""Point"",""coordinates"":[108.41363787041483,14.434127946408521]}"
000000000000000001a0,0,991,0.1114777461540909,6,97,"{""type"":""Point"",""coordinates"":[108.5429963919753,14.546506211157464]}"
000000000000000001cd,0,1121,0.5693993793291126,6,97,"{""type"":""Point"",""coordinates"":[108.41687517777962,14.447603349792033]}"
000000000000000001e5,0,894,0.7601794776711173,6,97,"{""type"":""Point"",""coordinates"":[108.6136062571566,14.355977741345828]}"
0000000000000000021c,0,1062,0.6159894286517577,6,97,"{""type"":""Point"",""coordinates"":[108.42280132307964,14.369181139565082]}"
0000000000000000027a,0,677,0.7552277969294914,6,97,"{""type"":""Point"",""coordinates"":[108.59177449839893,14.261382371598026]}"
000000000000000002ed,0,1223,0.644315848593419,6,97,"{""type"":""Point"",""coordinates"":[108.38103292351202,14.530609515901933]}"
0000000000000000030c,0,1013,0.37743860473255886,6,97,"{""type"":""Point"",""coordinates"":[108.54973409366706,14.479405658505213]}"
00000000000000000318,0,1412,0.28882150428794573,6,97,"{""type"":""Point"",""coordinates"":[108.39585497541368,14.167059007014489]}"
00000000000000000362,0,937,0.018019675362314636,6,97,"{""type"":""Point"",""coordinates"":[108.51415938546266,14.380498338038727]}"
0000000000000000036a,0,1003,0.1885075644098081,6,97,"{""type"":""Point"",""coordinates"":[108.55620424929559,14.482638506768959]}"
0000000000000000037b,0,960,0.013122963397899201,6,97,"{""type"":""Point"",""coordinates"":[108.52925344252857,14.433588395181054]}"
00000000000000000398,0,1438,0.4530485499582009,6,97,"{""type"":""Point"",""coordinates"":[108.30018496231199,14.417152148698051]}"
000000000000000003a0,0,1004,0.19460020895107044,6,97,"{""type"":""Point"",""coordinates"":[108.56536324285938,14.519827409554699]}"
000000000000000003ad,0,1022,0.6386952074769212,6,97,"{""type"":""Point"",""coordinates"":[108.55135274734944,14.561600268223385]}"
000000000000000003c6,0,990,2.9740549098100644E-4,6,97,"{""type"":""Point"",""coordinates"":[108.51200563965384,14.487757554778318]}"
000000000000000003cf,0,1082,0.350404635301117,6,97,"{""type"":""Point"",""coordinates"":[108.42091512333404,14.426315601362882]}"
000000000000000003d7,0,1116,0.7943669641765401,6,97,"{""type"":""Point"",""coordinates"":[108.49691158258791,14.514436356381083]}"
00000000000000000402,0,1060,0.21061379139385883,6,97,"{""type"":""Point"",""coordinates"":[108.4408606823461,14.424157396453017]}"
00000000000000000421,0,938,0.250096905385533,6,97,"{""type"":""Point"",""coordinates"":[108.47912868758678,14.100493546488648]}"
0000000000000000045b,0,806,0.5970091566492581,6,97,"{""type"":""Point"",""coordinates"":[108.63812685384949,14.319056384623297]}"
000000000000000004b5,0,806,0.05954231106883079,6,97,"{""type"":""Point"",""coordinates"":[108.62303725588463,14.306120532467249]}"
000000000000000004c4,0,761,0.48415560817308967,6,97,"{""type"":""Point"",""coordinates"":[108.6653496657808,14.230659165339787]}"
000000000000000004db,0,975,0.42882598164298125,6,97,"{""type"":""Point"",""coordinates"":[108.54138219739394,14.541926714375577]}"
000000000000000004e6,0,906,0.11982729685084648,6,97,"{""type"":""Point"",""coordinates"":[108.47939623365,14.357052384699708]}"
000000000000000004f2,0,842,0.39388141166800084,6,97,"{""type"":""Point"",""coordinates"":[108.63058205486706,14.3664878425288]}"
