system:index,B11,B12,B2,B3,B4,B8,NBR,NDVI,district,elev,label,label_std,label_test_period,label_train_period,lat,lon,loss_any_2001_2024,loss_first_year,mean_elevation_m,mean_slope_deg,rain_last12m_total_mm,rain_mean_annual_2000_2024_mm,rand,slope,split,treecover2000,.geo
000000000000000002f2_0,1690.5,716.5,349.0,509.5,324.0,3263.5,0.63994974,0.81937283,MangYang,738,0,0,0,1,14.084998170327923,108.34558307013714,1,2013,738,14.167085,2641.6318039000034,2220.3579389390734,0.7069779031418126,14.167085,train,45,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000a_0,4507.0,3487.0,1150.0,1452.0,1689.0,2938.0,-0.08544747,0.26993734,MangYang,739,0,0,0,1,13.870212190785542,108.30542886515086,1,2012,739,5.110678,3107.853968270547,2656.1605346543565,0.1491827124759505,5.110678,train,83,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000026_0,2803.5,1663.0,464.5,708.0,719.0,3189.0,0.31450948,0.63203686,MangYang,739,0,0,0,1,13.986634860189962,108.31351321536076,1,2004,739,15.85667,3602.625690806518,3058.215705565512,0.31746491851742464,15.85667,train,45,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000a6_0,2615.0,1483.5,440.0,678.0,698.5,2749.5,0.29907867,0.5948376,MangYang,739,0,0,0,1,13.866707337357534,108.30138446049538,1,2009,739,5.987153,3107.853968270547,2656.1605346543565,0.2452354644656115,5.987153,train,90,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000011a_0,2934.0,1871.5,781.5,978.0,1091.0,2545.0,0.15249632,0.39988998,MangYang,739,0,0,0,1,13.85808343592017,108.33426141256243,1,2017,739,10.499959,3107.853968270547,2656.1605346543565,0.3841214201620413,10.499959,train,55,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000282_0,2090.0,1173.0,460.0,640.0,571.0,3074.0,0.44761008,0.6866941,MangYang,739,0,0,0,1,14.062903324608099,108.3304890130712,1,2005,739,8.010104,2641.6318039000034,2220.3579389390734,0.1945578264585438,8.010104,train,31,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002a6_0,2803.5,1645.5,491.0,715.0,760.0,2862.0,0.2698835,0.58034235,MangYang,739,0,0,0,1,13.973159456806446,108.30812216218712,1,2013,739,4.1661105,3602.625690806518,3058.215705565512,0.17948231124222325,4.1661105,train,92,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000030d_0,4135.0,3890.0,1393.0,1645.0,1632.0,2563.0,-0.2056408,0.22193088,MangYang,739,0,0,0,1,14.023016665685025,108.29545385609428,1,2010,739,0.9558921,2548.077674259389,2148.198764667511,0.7707393866729889,0.9558921,train,85,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001c8_0,3008.0,1836.0,610.0,877.0,968.0,3078.0,0.25274727,0.52150273,MangYang,740,0,0,0,1,13.99337256188172,108.31728561485195,1,2010,740,17.00615,3602.625690806518,3058.215705565512,0.03967111643060384,17.00615,train,95,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001ca_0,4222.0,3244.0,1062.0,1378.0,1726.0,3034.0,-0.03345014,0.27478993,MangYang,740,0,0,0,1,13.87075174201301,108.30381021146844,1,2012,740,4.677658,3107.853968270547,2656.1605346543565,0.5237657386894897,4.677658,train,90,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000028e_0,2308.0,1246.0,402.0,672.0,676.0,2884.0,0.39661017,0.6202247,MangYang,740,0,0,0,1,13.864553591548722,108.33803381205364,1,2015,740,13.361423,3107.853968270547,2656.1605346543565,0.14718393707117816,13.361423,train,77,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002ef_0,4218.5,3261.0,751.0,1047.0,1512.0,2816.0,-0.07322692,0.3012939,MangYang,740,0,0,0,1,14.02517041149384,108.29815161223162,1,2010,740,2.8655784,2548.077674259389,2148.198764667511,0.5047734872865267,2.8655784,train,62,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000046_0,2828.0,1930.0,700.0,933.0,1008.0,2495.0,0.12768361,0.42449328,MangYang,741,0,0,0,1,13.821701630425107,108.28682995465692,1,2014,741,12.542376,2696.8537884503603,2278.8320351414154,0.21666535803405607,12.542376,train,100,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001e7_0,2484.0,1434.0,446.0,719.0,645.0,3080.0,0.36464334,0.6536913,MangYang,741,0,0,0,1,14.085809726719651,108.3482763671734,0,2012,741,8.638778,2641.6318039000034,2220.3579389390734,0.16167617709088555,8.638778,train,13,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000231_0,2582.5,1405.5,510.5,758.5,735.5,2914.0,0.34923023,0.5969311,MangYang,741,0,0,0,0,14.10575082663066,108.35204876666462,0,0,741,16.24506,3299.2716793864965,2719.702097876045,0.06514543375422965,16.24506,train,34,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000260_0,2502.0,1669.0,561.0,772.0,920.0,2325.0,0.16424637,0.4329738,MangYang,741,0,0,0,1,13.906866001444868,108.2844086627849,1,2002,741,5.1113772,2937.2231726936798,2480.487838212103,0.5239581608654688,5.1113772,train,54,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000001_0,3480.5,3050.0,1002.0,1400.0,1536.0,2705.0,-0.05994787,0.27564254,MangYang,742,0,0,0,1,14.019783817421278,108.29787960706736,1,2010,742,2.085901,2548.077674259389,2148.198764667511,0.4588986845902133,2.085901,train,95,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000031_0,3707.0,3912.0,2681.0,3248.0,2740.0,3113.0,-0.11373665,0.063728005,MangYang,742,0,0,1,0,14.019783817421278,108.29815161223162,1,2020,742,2.8655093,2548.077674259389,2148.198764667511,0.1537027759453493,2.8655093,train,95,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000003b_0,2542.0,1453.0,448.0,782.0,653.0,2628.0,0.28791964,0.60195065,MangYang,742,0,0,0,1,14.053739871943266,108.31728561485195,1,2008,742,2.7802885,2641.6318039000034,2220.3579389390734,0.5124394722127008,2.7802885,train,31,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000061_0,1979.5,949.5,350.5,517.0,444.0,3298.5,0.5529661,0.7627255,MangYang,742,0,0,0,1,14.117607576331773,108.34719726471847,1,2008,742,13.42417,2872.7254663035274,2386.3307129473314,0.17489617030118487,13.42417,train,64,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000db_0,2297.0,1204.0,451.0,757.0,529.0,3495.0,0.48755056,0.73707753,MangYang,742,0,0,1,0,14.033254761703738,108.41753512473552,0,2021,742,1.3317589,3184.1661372574745,2716.7781021236324,0.27239834143266206,1.3317589,train,14,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000fe_0,2898.0,1724.0,686.0,1010.0,959.0,2980.0,0.2670068,0.5130744,MangYang,742,0,0,0,1,14.126231477769135,108.32159756557064,1,2008,742,2.0861046,2872.7254663035274,2386.3307129473314,0.04120700022639601,2.0861046,train,85,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000129_0,2171.0,1051.0,346.0,612.0,445.0,3440.0,0.5319528,0.7709138,MangYang,742,0,0,0,1,13.865360688839395,108.33749871992723,1,2013,742,9.930618,3107.853968270547,2656.1605346543565,0.29945269672811914,9.930618,train,55,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000003f_0,2492.0,1313.0,364.0,664.0,485.0,3170.0,0.41423154,0.73461014,MangYang,743,0,0,0,1,14.038378268814144,108.28898815956678,1,2006,743,3.9895806,2548.077674259389,2148.198764667511,0.30689811305324444,3.9895806,train,58,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000015e_0,2682.0,1292.5,416.0,858.0,556.5,4167.0,0.5265134,0.76436967,MangYang,743,0,0,0,0,13.991753908199316,108.39436117656076,0,0,743,16.257227,3184.0089067523368,2751.616892498231,0.3692380122246096,16.257227,train,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002dc_0,2374.0,1412.5,509.0,761.0,848.5,2915.0,0.34719816,0.54908997,MangYang,743,0,0,0,1,13.855929690111353,108.33453341772669,1,2015,743,12.538746,3107.853968270547,2656.1605346543565,0.22138087586495858,12.538746,train,44,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000b6_0,2481.0,1267.0,533.0,864.0,621.0,3536.0,0.47241306,0.70122683,MangYang,744,0,0,0,1,14.101171329848773,108.36040512203878,1,2008,756,23.086037,3299.2716793864965,2719.702097876045,0.27179222199268727,17.523127,train,85,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000173_0,3477.0,2109.0,731.0,1029.0,1098.0,2998.0,0.1740748,0.4638672,MangYang,744,0,0,0,1,13.998763615055335,108.3186322633701,1,2006,744,8.086973,3602.625690806518,3058.215705565512,0.6028821241421544,8.086973,train,49,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001fe_0,1547.0,662.5,331.5,508.5,316.5,3418.5,0.6753247,0.83052206,MangYang,744,0,0,1,0,13.857008792566287,108.3544745176377,1,2020,744,6.7956104,3249.1450763195753,2828.9896710276835,0.25057247888163225,6.7956104,train,76,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000f2_0,3172.0,2030.0,566.0,764.0,934.0,2455.0,0.09476031,0.44880494,MangYang,745,0,0,0,1,14.02517041149384,108.29410720757615,1,2010,745,2.0859115,2548.077674259389,2148.198764667511,0.025551525119261176,2.0859115,train,99,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000155_0,2981.0,1748.0,484.0,786.0,771.0,3078.0,0.27559054,0.59937644,MangYang,745,0,0,0,1,13.998763615055335,108.3188998094333,1,2006,745,13.648223,3602.625690806518,3058.215705565512,0.3378599448926405,13.648223,train,64,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000029e_0,2256.0,1100.0,392.0,736.0,441.0,3220.0,0.49074075,0.7590822,MangYang,745,0,0,0,1,13.989060611163035,108.31620651239702,1,2009,745,17.608479,3602.625690806518,3058.215705565512,0.1599435244880001,17.608479,train,89,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002a7_0,1288.0,539.0,399.0,554.0,292.0,3351.0,0.7228792,0.83969253,MangYang,745,0,0,1,0,14.024095768139958,108.36660327250307,1,2019,745,9.385083,2686.0531681478024,2309.229083489948,0.44276528420315275,9.385083,train,78,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002b5_0,2283.0,1365.5,425.0,679.0,508.5,3309.0,0.4157664,0.7335953,MangYang,745,0,0,0,0,14.047002170251513,108.26284890919149,0,0,745,2.6621616,2548.077674259389,2148.198764667511,0.4949322101161868,2.6621616,train,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000003a_0,3580.5,2539.5,868.5,1192.5,1263.5,2910.0,0.06798789,0.394513,MangYang,746,0,0,0,1,14.12596393170593,108.32402331654373,1,2009,746,0.0,2872.7254663035274,2386.3307129473314,0.738488421168881,0.92740995,train,85,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000e6_0,2247.0,1401.5,440.5,628.0,661.5,2452.0,0.27260932,0.5750763,MangYang,746,0,0,0,1,14.062903324608099,108.23805184823327,0,2015,746,6.7259183,2827.0291006837892,2333.1189995745804,0.305969189469798,6.7259183,train,12,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002da_0,1552.0,672.0,355.0,565.0,361.0,3286.0,0.66043454,0.8020291,MangYang,746,0,0,0,1,14.078532473800427,108.29895870952231,1,2006,746,10.479576,3102.85249320889,2567.120439326819,0.07844797702951001,10.479576,train,96,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002e1_0,1444.0,611.0,340.0,514.0,321.0,3134.0,0.67369825,0.81418234,MangYang,746,0,0,0,1,14.09119632079221,108.38465817266848,1,2015,746,7.337024,2899.866533741355,2435.8231804678194,0.6022965506134179,7.337024,train,83,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000151_0,2541.0,1738.0,704.0,983.0,1074.0,2944.0,0.25758222,0.46540567,MangYang,747,0,0,0,1,14.04673016508725,108.26284890919149,1,2003,747,3.7047918,2548.077674259389,2148.198764667511,0.7122480413306475,3.7047918,train,45,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001e2_0,3735.0,3431.0,1202.0,1410.0,1505.0,2441.0,-0.16859673,0.23720223,MangYang,747,0,0,0,1,14.025981967885567,108.29680496371348,1,2010,748,1.3317373,2548.077674259389,2148.198764667511,0.2400322833263302,0.95590484,train,87,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000045_0,1723.0,938.5,345.0,522.0,458.5,2331.0,0.4259061,0.6712673,MangYang,748,0,0,0,1,14.072334323336138,108.30650350850472,1,2016,748,2.8661652,2641.6318039000034,2220.3579389390734,0.138458954727266,2.8661652,train,37,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000b9_0,3510.5,2966.0,962.0,1160.0,1252.5,2457.0,-0.09385949,0.32470682,MangYang,748,0,0,0,1,14.047809267542187,108.25718585085362,1,2005,748,2.6621666,2548.077674259389,2148.198764667511,0.39221833110587623,2.6621666,train,31,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000247_0,2346.0,1434.0,432.0,707.0,645.0,2564.0,0.28264132,0.5980056,MangYang,748,0,0,0,1,14.042418214368572,108.23266525416072,1,2006,748,4.7186813,2503.982889492705,2105.223826727597,0.20883381447384697,4.7186813,train,70,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002ad_0,3091.0,2275.0,645.0,890.0,1117.0,2263.5,-0.0025338768,0.33915102,MangYang,748,0,0,0,1,14.04834881876965,108.25718585085363,1,2005,748,1.8543341,2548.077674259389,2148.198764667511,0.27622460650071656,1.8543341,train,31,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000ca_0,4036.5,3255.5,1024.5,1270.0,1648.5,2653.5,-0.101878494,0.23361227,MangYang,749,0,0,1,0,13.867786439812468,108.30812216218712,1,2021,749,11.397931,3107.853968270547,2656.1605346543565,0.7414674104628877,11.397931,train,94,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000240_0,3099.0,1902.0,612.0,997.0,916.5,3529.5,0.29964098,0.5877193,MangYang,749,0,0,0,1,13.875603243959157,108.3043497626959,1,2009,749,8.084095,3107.853968270547,2656.1605346543565,0.0904651110774698,8.084095,train,95,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000037_0,1889.0,1162.0,447.0,655.0,646.0,2352.0,0.33864543,0.569046,MangYang,750,0,0,0,1,14.04673016508725,108.25395300258987,1,2004,750,1.9114491,2548.077674259389,2148.198764667511,0.7402742388710603,1.9114491,train,76,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000164_0,2622.0,1422.0,518.5,831.0,661.5,3090.5,0.36975068,0.64738804,MangYang,750,0,0,0,1,13.987441957480632,108.39705447359705,1,2001,750,19.841476,3184.0089067523368,2751.616892498231,0.6478800631371784,19.841476,train,79,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000022e_0,2305.0,1182.0,455.0,729.0,628.0,3429.0,0.48731294,0.6904116,MangYang,750,0,0,0,1,14.098745578875699,108.360672668102,1,2008,750,17.676468,2899.866533741355,2435.8231804678194,0.5618924905565896,17.676468,train,49,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000ea_0,3077.0,2273.0,578.0,772.0,1024.0,2245.0,-0.0061974325,0.37350872,MangYang,751,0,0,0,1,14.05508652046141,108.21918985077721,1,2006,751,12.022146,2827.0291006837892,2333.1189995745804,0.3987103656612655,12.022146,train,37,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000213_0,4638.0,3437.0,996.0,1205.0,1528.0,2625.0,-0.13394919,0.2641464,MangYang,751,0,0,0,1,13.871291293240477,108.30542886515086,1,2014,751,10.500437,3107.853968270547,2656.1605346543565,0.6520714000139652,10.500437,train,95,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000307_0,2203.0,1084.0,336.0,586.0,463.0,2997.0,0.46875766,0.73236996,MangYang,751,0,0,0,1,13.864281586384461,108.3008449092679,1,2014,751,13.575682,3107.853968270547,2656.1605346543565,0.6864203230990389,13.575682,train,89,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000315_0,2731.0,1478.0,528.0,966.0,771.0,3364.0,0.38950846,0.62708586,MangYang,751,0,0,1,0,14.078800019863632,108.36956857470362,1,2019,751,19.301937,2899.866533741355,2435.8231804678194,0.6467154661650506,19.301937,train,52,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000002b_0,2058.0,1033.0,420.0,575.0,387.0,3238.0,0.51627254,0.78648275,MangYang,752,0,0,0,1,13.867518893749262,108.330221467008,1,2014,752,9.242957,3107.853968270547,2656.1605346543565,0.5554689758019575,9.242957,train,90,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000078_0,3345.0,2150.0,660.0,908.0,1113.0,2891.0,0.14699465,0.44405594,MangYang,752,0,0,0,1,13.880994297132773,108.29437921274041,1,2006,752,11.174136,2857.340894066554,2383.316735011041,0.6871750214961841,11.174136,train,70,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000007d_0,2638.0,1342.0,529.0,784.0,656.0,3117.0,0.39807132,0.6522661,MangYang,752,0,0,0,1,14.065057070416911,108.36794992102121,1,2008,752,7.4391932,2899.866533741355,2435.8231804678194,0.03407017309438565,7.4391932,train,64,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000095_0,3627.0,2746.0,632.0,802.0,1090.0,1891.0,-0.18438646,0.2687018,MangYang,752,0,0,0,1,14.049427921224586,108.25934405576349,1,2008,752,4.242724,2548.077674259389,2148.198764667511,0.2983155874969462,4.242724,train,70,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000010c_0,2311.0,1254.0,436.0,695.0,669.0,3373.0,0.45796412,0.6689758,MangYang,752,0,0,0,1,14.094161622992754,108.3560931713201,1,2008,752,9.519092,2899.866533741355,2435.8231804678194,0.26180643746467946,9.519092,train,54,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000152_0,1717.0,792.0,321.5,438.0,369.0,3424.0,0.62428844,0.80543107,MangYang,752,0,0,0,1,14.106290377858125,108.34719726471849,1,2012,752,1.9119484,2872.7254663035274,2386.3307129473314,0.5005040331178023,1.9119484,train,95,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000263_0,2682.0,1393.5,490.0,731.5,640.0,3065.0,0.37490186,0.6545209,MangYang,752,0,0,0,1,13.884227145396522,108.29060681324918,1,2009,752,14.4921875,2857.340894066554,2383.316735011041,0.11766243318290115,14.4921875,train,83,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000001a_0,2300.0,1170.0,422.0,695.0,518.0,3644.0,0.51391774,0.7510812,MangYang,753,0,0,0,1,14.095240725447688,108.36121221932945,1,2008,753,23.253288,2899.866533741355,2435.8231804678194,0.3543953151870264,23.253288,train,95,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000009e_0,4155.0,3231.5,899.0,1111.0,1324.5,2866.0,-0.0599426,0.36785588,MangYang,753,0,0,0,1,14.02813571369438,108.41241607672617,1,2018,753,14.973651,3184.1661372574745,2716.7781021236324,0.0044487358062813565,14.973651,train,39,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000b1_0,2805.5,1772.0,570.5,860.5,818.0,2928.5,0.24603766,0.56332576,MangYang,753,0,0,0,1,14.00684796526523,108.33749871992723,1,2010,753,8.637045,2752.621212776718,2294.530519202511,0.061283043356720746,8.637045,train,98,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002a8_0,2018.0,1070.0,430.0,666.0,601.0,3218.0,0.5009328,0.6852579,MangYang,753,0,0,0,1,14.07637426889056,108.29087435931241,1,2016,753,4.243127,3102.85249320889,2567.120439326819,0.42798683649603253,4.243127,train,84,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000062_0,3574.0,2465.5,884.5,1138.5,1339.0,3048.5,0.10573087,0.38962963,MangYang,754,0,0,1,0,13.907940644798748,108.28898815956678,1,2020,754,15.931882,2937.2231726936798,2480.487838212103,0.21459234066045174,15.931882,train,85,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000c7_0,2530.0,1323.0,510.5,688.0,725.0,3323.0,0.43047783,0.64179844,MangYang,754,0,0,0,1,14.122731083442183,108.3445039676822,1,2012,754,9.2448,2872.7254663035274,2386.3307129473314,0.7897787910475483,9.2448,train,91,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001a4_0,2539.0,1469.0,460.0,694.0,759.0,3004.0,0.34317014,0.59659845,MangYang,754,0,0,1,0,13.868593537103141,108.34962301569155,1,2020,754,13.679157,3107.853968270547,2656.1605346543565,0.2784625304349716,13.679157,train,82,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001c3_0,3104.0,2060.5,654.0,879.0,975.5,2688.0,0.132147,0.46744916,MangYang,755,0,0,0,1,14.1348553792065,108.32536996506187,1,2008,755,2.0861213,2872.7254663035274,2386.3307129473314,0.3049258716626585,2.0861213,train,70,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000227_0,3579.0,2668.5,850.0,1079.0,1286.5,2702.0,0.0062377807,0.35489532,MangYang,755,0,0,0,1,13.922495150637195,108.29464675880362,0,2009,755,20.837767,2937.2231726936798,2480.487838212103,0.5313014615592654,20.837767,train,29,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000096_0,2717.0,1694.0,555.0,842.0,822.0,2718.0,0.23209429,0.5355932,MangYang,756,0,0,0,1,14.066136172871847,108.37145477444922,1,2002,756,4.6791344,2899.866533741355,2435.8231804678194,0.42096087300220786,4.6791344,train,75,"{""type"":""MultiPoint"",""coordinates"":[]}"
